filename,z0,z1
Ac2HgGe.png,7.6192164,-2.5036066
Ac2SiAu.png,7.638625,-2.806169
AcAgAu2.png,7.820506,-2.4819293
AcCdRh2.png,6.428421,-1.6249592
AcHgRh2.png,7.456109,-2.559662
AcSnPd2.png,7.316608,-2.5145185
AcTlRh2.png,7.492251,-2.6096475
AgHgPd2.png,4.7651024,-1.9967123
Al2CoIr.png,7.361862,-2.5582533
Al2CoRu.png,7.0027847,-1.8706195
Al2FeCo.png,7.5535707,-2.68259
Al2FeIr.png,7.255858,-2.2159557
Al2IrRh.png,7.484655,-2.8100398
Al2NiRu.png,5.483847,-0.13017002
Al2PdRu.png,7.0265894,-0.3262855
Al2RuPt.png,7.468774,-2.2305546
AlCrRu2.png,8.044526,-2.1171248
AlCuAu2.png,8.262127,-3.1992004
AlFe2Si.png,7.992952,-2.6706476
AlFe2W.png,6.949215,-1.6681578
AlGeRu2.png,7.9078417,-2.1014469
AlZnIr2.png,7.6605673,-2.396519
BaSrTl2.png,7.620683,-2.460778
BeCo2Ge.png,8.129047,-2.466511
BeCo2Si.png,7.72518,-2.393136
BeFe2Si.png,7.4687405,-2.8040416
BeSiNi2.png,8.72196,-3.545161
Ca2PdAu.png,7.156485,-1.8499514
CaAcRh2.png,7.2795763,-3.3169773
CaAg2Sn.png,7.0555744,-3.0910995
CaCdAu2.png,8.745813,-3.50817
CaCdHg2.png,9.068719,-2.800772
CaInAg2.png,7.6248584,-2.2358503
CaInHg2.png,7.253902,-3.39615
CaMgHg2.png,9.004372,-2.7043452
CaSnAu2.png,8.977901,-2.8452306
CaSnRh2.png,5.29833,-0.31605664
Cd2AgAu.png,8.03517,-3.1581578
Cd2AgPt.png,6.8309994,-0.67030585
Cd2AgRh.png,5.828447,-0.110680684
Cd2PdRh.png,4.8192863,-2.27254
Cd2PtRh.png,7.82376,-2.9861624
Cd2RhAu.png,7.073381,-3.1768615
CdAgPd2.png,4.673766,-2.0993445
CdInPd2.png,5.571431,-1.094299
CrSiRu2.png,7.2041245,-2.7810128
