filename,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48
Ac2HgGe.png,1.473549,1.5370401,1.5782886,1.8198621,1.7758571,1.1760249,3.0597134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4682488,2.520282,2.8344564,3.1029508,3.1423473,2.791973,0.87341475,2.1018562,0.4232732,1.0177695,0.47185627,0.6048864,1.1258185,0.5647725,0.043975625,0.0,0.60514075,0.0,0.0,0.0,0.0,3.0466924,2.854953,2.747342,2.657526,2.848202,2.0387309,0.62901855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ac2SiAu.png,1.9800038,2.0970643,2.3692522,1.9844964,1.9721897,1.5199189,2.888206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2028682,2.4587774,3.0193288,2.859537,2.8608084,3.3862088,1.0456315,1.8671839,0.0,0.3066174,0.054196596,0.1207186,0.3338401,0.0,0.4096534,0.32523793,0.6582717,0.059227765,0.20879894,0.47682545,0.055928946,3.1086872,2.601399,2.8310351,2.9048088,2.3961997,2.1443136,1.2099766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AcAgAu2.png,3.0992355,2.4827435,2.2543142,2.8208494,2.47698,2.7606053,1.8690963,0.87145275,0.0,0.0,0.0,0.0,0.0,0.0,2.5479064,1.7456765,2.9002209,2.9218671,2.8345966,2.1851962,0.5907837,1.860532,0.43375653,0.710868,0.33141428,1.5683515,1.8489606,0.41845256,0.8328542,1.0706413,1.516368,2.178585,0.74894404,0.11085772,0.4112137,3.037385,0.8483733,0.5721333,0.63327897,1.6686327,1.917634,1.1980034,0.07759178,0.0,1.3589249,0.6684285,0.0,0.0,0.0
AcCdRh2.png,2.6641912,2.287111,2.2130039,2.6383255,2.3395312,2.4517865,2.4557455,0.24194482,0.0,0.0,0.0,0.0,0.0,0.0,2.2058735,2.6170342,2.7469668,3.3089142,3.0994368,2.9210258,0.9502198,2.7477765,0.2833451,0.6139561,0.3954127,0.6645602,1.2794094,1.2475227,0.7014564,0.15128094,0.6270235,0.12879682,0.0,0.0,0.0,2.4335804,1.0988388,1.2817905,1.7887607,1.8910961,2.4862416,1.0637918,0.009916544,0.0,0.0,0.0,0.0,0.0,0.0
AcHgRh2.png,2.5574532,2.4781113,2.656317,2.4718485,2.612914,2.5485308,1.3376828,1.2463517,0.0,0.0,0.0,0.0,0.0,0.0,2.5683935,1.9305041,2.7937937,3.0559828,3.1186728,2.491881,1.3698324,1.7952852,0.1786477,0.5804069,0.07416624,0.0,0.0,0.0,1.3578775,0.39124253,0.8764765,1.6803803,1.3192719,1.5001771,0.21250278,1.973483,0.820794,0.34659785,0.0,0.07706088,0.64242506,0.36223152,0.19847694,0.0,1.0119921,0.6531565,0.77913857,0.054215014,0.0
AcSnPd2.png,2.5074923,2.0386596,2.8689015,2.9281158,2.323231,2.4653568,2.4399283,0.31683868,0.0,0.0,0.0,0.0,0.0,0.0,3.2547004,2.1956146,3.0479245,2.8022408,3.248878,3.64072,1.4657569,0.66205966,0.34382147,1.0030813,2.1715207,1.8964303,0.18953481,0.0,3.2600975,0.7901201,0.2141273,0.0,0.0,1.0515952,0.8295491,1.6379806,0.36834222,2.204862,2.4773192,1.8367083,1.6662711,0.9326416,0.67955726,0.0,0.0,0.0,0.0,0.0,0.0
AcTlRh2.png,2.2227268,2.427109,2.6303673,2.8127728,2.5434136,2.136736,2.551902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8949728,2.7615762,2.9290032,3.4185913,3.3810494,2.7328625,0.96326464,2.4340405,0.42593056,1.149395,0.044232845,0.0,0.74181527,1.1225073,0.87041694,0.0,0.568651,1.2351465,0.7593469,0.8365867,0.21181527,2.0198653,1.7125833,0.7340113,0.5826684,0.40520996,1.4039109,0.29022014,0.106330305,0.0,0.14082164,0.0,0.03426516,0.12095505,0.0
AgHgPd2.png,3.0298915,1.8229332,3.3956351,2.3498616,2.0756593,2.1439915,0.8073838,0.026563628,0.0,0.0,0.0,0.0,0.0,0.14355302,3.5178823,2.5377133,3.7832742,3.6355224,2.8527007,1.3106074,1.33177,1.6310711,0.0,0.0,0.0,0.0,0.33978066,0.2547833,1.3238415,1.5975645,2.1039364,1.9930818,0.8714053,1.4669275,0.0,2.0110135,0.8651076,0.83726335,0.7401645,0.67719,1.7231631,0.75736004,0.0,0.0,0.013349652,0.0,0.0,0.0,0.0
Al2CoIr.png,3.2287917,2.196391,1.7888788,3.115179,2.3208299,2.9101295,2.2197275,0.537749,0.0,0.0,0.0,0.0,0.0,0.0,2.7340744,2.2525837,2.9690824,3.3273213,3.3698003,2.7952514,0.9946789,2.2684882,0.17667982,0.7381938,0.0,0.0,0.11821777,0.32207096,1.0191088,0.19503164,0.7420546,0.6172478,0.80360305,0.59522045,0.42539144,1.6302171,1.3580813,0.7125392,0.82974887,0.88666457,0.89020157,0.14889511,0.18070573,0.0,0.0,0.0,0.0,0.09078884,0.0
Al2CoRu.png,2.8943107,2.586971,1.479666,3.0053089,2.7852583,2.2093475,2.1928318,0.17739768,0.0,0.0,0.0,0.0,0.0,0.0,2.6908774,2.4675753,2.9007936,3.0683908,3.2555542,2.677629,0.862449,2.1060915,0.123660624,0.3066141,0.0009898543,0.0,0.212531,0.2694962,1.3546089,0.39899227,0.576455,0.66559464,0.8912459,0.9270692,0.5090432,1.3832185,0.9031892,0.75300723,0.52309203,0.39736384,1.0335146,0.4293343,0.3154418,0.0,0.0,0.0,0.0,0.11214459,0.0
