filename,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48
Ac2HgGe.png,1.9047115,1.8067663,1.9292705,2.0464554,1.8206363,1.9677231,2.129525,0.75878185,3.5823452,2.020265,2.996046,1.8599795,0.63724655,3.2275448,3.5521848,3.0829983,2.9933314,2.9835238,1.1278554,3.5518346,3.3032658,3.3528318,2.6799803,2.947863,2.5422091,3.3053732,3.4316573,2.8679278,2.5638623,3.6593447,3.5843143,3.100719,3.6685767,2.660831,3.5672197,3.468265,2.9266212,3.3538175,5.042573,3.0631852,3.2181602,3.6276665,2.4233212,3.5309262,2.9823728,3.6955676,2.627124,2.373872,3.2062547
Ac2SiAu.png,2.1071954,2.9931362,2.3890245,2.1264675,2.4332151,2.0653586,2.3861299,2.4093077,3.112143,3.7072902,2.4558508,3.7959461,1.6534903,3.2332337,2.388853,4.2901974,3.2699153,2.1546605,3.090241,2.1787028,3.348456,2.427229,2.5138135,4.0267754,5.0527973,2.4076767,2.309996,3.0535436,4.060361,2.5844483,3.585558,5.7377253,3.9575243,3.3420517,3.3801074,4.2006545,4.0529494,4.521911,6.1292877,4.7127724,3.4521608,3.878037,3.1038456,3.0401444,4.5364943,3.3638673,2.8821805,3.4634876,3.6493697
AcAgAu2.png,3.062363,1.4409986,2.87326,2.208557,2.4100206,3.0967107,1.770006,3.1753142,2.9571767,3.2333052,4.162959,2.46384,3.5737653,3.073865,3.6918588,3.150566,3.2714176,3.9683785,3.4105935,3.217025,4.3070717,3.3494883,3.7144814,4.0754366,2.7174132,4.297346,2.7311196,3.962102,3.3363304,4.2987943,2.6715994,4.6183157,3.032839,3.148557,3.1566072,5.7855005,3.9438512,4.151843,3.9402683,2.5367231,5.0317655,3.0896015,5.1927915,1.3170848,4.0494814,2.0996752,2.5095706,4.096429,3.3076658
AcCdRh2.png,2.2483308,2.254835,3.173232,3.8584123,1.3483424,3.3031335,2.8992794,2.4323812,2.7429888,3.331338,4.2233925,2.1041365,2.6886404,3.9203062,3.313487,2.7632325,2.7862792,2.1433105,3.0028782,3.0432167,3.3293428,4.973702,1.4876513,2.378162,2.2812092,2.7483358,4.457486,2.9635735,4.063984,0.46596515,2.4371586,1.2219398,2.2990923,2.6647243,3.3071141,3.8732166,1.8417912,1.4899387,2.3292992,1.7652183,3.3787527,3.6323166,2.9955885,0.87694633,1.8645601,1.8521595,1.5901791,2.0917087,2.916478
AcHgRh2.png,2.8600445,1.6653976,2.8029165,2.1534681,1.9327755,3.6748314,2.9199586,4.058011,2.642195,2.784863,2.209009,2.9720478,3.8367925,3.7419753,3.5287476,2.2350233,3.5078287,1.6350116,3.488739,4.0880632,3.8901691,2.9674344,3.367223,2.231626,3.3290184,2.8085978,2.933777,3.737021,2.4671035,2.756247,2.7272258,3.7805762,2.5849934,2.3187585,3.1866846,4.3770366,2.9375196,3.0975409,3.1146402,2.664929,3.8527393,2.621476,1.9722944,2.125605,2.504904,3.3061342,2.4850397,1.770015,2.7857382
AcSnPd2.png,1.2535201,3.0772552,1.7262616,4.9007487,3.4977593,1.3043807,2.9125924,3.7703118,2.1697664,3.1746783,3.743546,4.429637,3.0865257,3.1737351,3.8488975,3.4685488,4.0097275,3.9408388,3.525117,2.7345517,3.1441617,2.7055774,3.1174536,4.6319475,4.262061,2.60232,2.6304567,3.975258,2.8777428,3.8123443,3.1746986,5.242719,3.2163298,2.857585,3.7080984,5.1712265,3.1334853,3.717339,4.276259,2.4632473,4.994664,3.3705566,4.0290933,1.765769,3.3968282,1.7604117,3.0739357,3.2268977,3.2041576
AcTlRh2.png,1.3075855,3.3022604,2.5976448,4.4700446,1.9331965,2.6091049,3.1599653,2.8020403,3.0045495,4.22178,4.120885,2.0498686,3.1861382,4.311278,2.84744,2.7208533,3.2327523,3.2208948,3.9528127,3.1150494,3.6761813,4.166334,1.1411842,3.5512958,1.9856141,3.6753266,4.087909,2.4934578,4.796834,0.7903947,1.7679541,1.9444916,2.0763097,4.338176,1.5436869,1.9884632,2.8181798,1.3404286,2.3167744,1.2225108,1.6869552,2.319047,2.0681593,2.9714901,0.98791516,0.9608631,1.3012528,2.4277377,3.2944698
AgHgPd2.png,3.1660032,1.8069758,2.3817053,3.468821,1.6750667,3.5474958,1.7564456,5.4311037,3.009674,2.8820448,4.622217,2.153652,4.8473325,2.3113024,6.401641,0.0,4.755849,3.2552059,2.6887033,6.1699133,2.4511373,4.3350325,1.9060276,2.8928773,1.269829,3.6071093,3.2447047,2.0204632,1.747745,2.3732698,0.5302069,1.7343642,1.7727975,0.0,2.5658784,2.6422696,2.2507021,0.18768853,0.9898146,0.0,1.5212266,2.232953,2.090956,1.8127131,1.4698279,1.1348994,1.2829356,1.9902748,2.72687
Al2CoIr.png,2.7093835,1.958824,3.467741,2.9066458,2.5312924,3.018662,2.7507796,2.8633804,2.5054142,3.849744,4.793249,4.6479754,3.3470826,3.7013524,4.082344,2.2472944,3.6291237,4.36808,4.024803,4.371234,3.6006465,4.117321,2.3276858,3.2852206,2.8002656,3.0079975,3.3829598,2.9128964,3.2518082,2.3273091,1.6181045,2.3897536,1.0345521,2.4348934,2.7500772,2.7941203,2.7695034,1.955896,1.9535682,1.0321949,2.1966653,2.7041993,1.2755877,2.9566522,1.9543036,1.3831307,2.164078,1.7054013,3.0554547
Al2CoRu.png,3.1094475,1.3480675,2.5492382,2.3321023,2.6815467,3.9620032,2.4008226,3.930469,2.199243,2.4608681,2.8602977,3.3080916,4.832185,3.5522938,3.0288181,1.7315544,2.635086,2.6646776,3.7190874,4.309368,4.2058086,3.323029,1.1043384,2.4949288,2.8048394,2.399613,4.0991387,3.48625,4.501639,0.9125713,1.9160851,1.7190216,1.9973433,3.4221423,2.2463489,2.3342938,2.3179917,1.5165796,1.6002764,2.8655257,1.6778753,2.7125256,1.7619379,2.6667597,1.7823155,2.3562229,1.9501531,1.8866678,3.1765387
Al2FeCo.png,1.9615188,2.2665262,3.095455,1.8360159,3.0130348,3.189229,2.9069858,3.4617224,2.0786748,3.6519518,2.9062529,2.6707134,4.611121,3.8878937,3.6777134,2.651357,2.512816,3.1318698,3.0363321,3.8239868,3.6040964,2.2249596,3.0288408,2.7454576,1.9322065,3.3852415,3.1449728,3.7906325,2.9686327,1.1746672,1.8135439,1.9911246,1.4340011,3.1782026,2.6932344,3.6639428,0.25023913,0.75679195,0.7092422,1.3269148,3.0099547,1.5129614,0.8218556,1.1221626,0.7089114,1.5570532,1.6011975,0.936941,2.8815606
Al2FeIr.png,2.2503948,1.7760255,4.3654156,3.286088,1.8680235,3.2999592,2.756649,3.258695,3.0551004,3.3671875,4.4509716,2.7743454,3.4737272,3.9533198,2.1310616,3.0104527,4.446501,3.0188782,3.7513752,3.2933297,3.8255548,3.943032,2.851263,3.481802,3.0426655,3.247151,4.935569,3.693171,3.1904511,2.5496519,2.791826,3.0848353,2.92034,2.8650818,3.0754325,3.8026938,2.6200585,2.4915557,3.3896494,1.3872337,3.4664402,3.7539272,3.186082,1.4294192,2.4340734,2.1107924,1.7192457,2.3141985,2.9077578
Al2IrRh.png,2.9792352,1.1210208,0.9081712,3.2385056,2.6768644,2.3392458,2.447402,3.3652735,3.1523356,2.0595405,3.128536,4.315357,4.494051,2.9198194,5.6959724,0.86852133,3.7297995,2.4859774,3.6025245,6.043189,3.1535456,4.9117694,1.4675593,3.4596066,0.9646722,3.346095,4.9179525,2.6435585,3.2202508,2.418238,1.155004,2.8973188,2.4455347,2.7970073,3.5314317,2.0876908,3.382961,2.6080866,2.2916546,2.2987938,2.5806208,3.64906,2.8792105,3.0049214,1.2750593,2.2380497,2.432733,3.304341,3.4867496
Al2NiRu.png,1.2918351,1.8663414,2.8114395,3.5347462,3.4233828,1.6944789,2.426905,3.0721354,2.2497172,2.637759,4.487817,4.9302244,3.9417515,2.1854837,5.5211854,0.73922247,3.3186283,3.6869273,2.8083286,5.494277,1.8680143,5.7780333,0.0,2.3896515,2.2385302,1.9792403,4.6224604,1.4184713,3.3094003,1.9150966,1.2712437,1.5267339,2.097526,2.419664,2.8001807,2.1785402,3.1230237,2.2624445,1.3760706,2.3464305,2.452899,3.458117,4.014971,2.594922,1.6555734,1.9374075,2.2924984,4.122095,3.2221904
Al2PdRu.png,1.5890427,1.796291,1.118754,4.300924,2.918951,1.7424957,2.4820275,3.5253773,2.1762874,3.0430906,3.9548311,4.0170197,4.577079,2.8206353,6.130886,0.749807,3.4565003,3.7958555,2.89528,4.8748417,2.7010803,5.821092,1.4790207,3.1539996,2.183733,2.7939973,5.017418,2.9143007,3.0267801,2.416494,1.9205948,2.4243712,3.0866942,2.7349243,3.6920114,3.4131665,3.5319638,2.4244986,2.4235969,3.2782264,4.0150046,4.343646,2.4833937,2.7290485,1.8216531,2.731247,2.9180937,2.7823303,3.347414
Al2RuPt.png,1.5833715,1.7239658,2.206111,3.3704305,3.103177,1.7838112,3.1106844,2.8984413,3.0665462,2.2299685,4.8789587,4.7891693,3.9363792,3.580708,5.384756,1.1381707,4.109067,3.3562255,3.9038053,5.1579313,2.9124122,5.104269,1.6870222,3.0814857,2.537643,3.5531268,4.490352,2.3701932,2.8661592,2.199388,2.0345085,2.3964148,2.7290525,2.666734,3.1005652,2.5032606,3.4501,2.2361317,2.029538,2.9756117,2.9450345,3.6774564,2.203623,2.9175906,1.0291985,2.7035577,2.7880597,2.2883296,3.4377735
AlCrRu2.png,3.301617,1.7107139,2.325597,2.710116,4.1659045,2.221474,1.9901189,3.4186563,2.4411273,3.6926126,3.6819403,3.4789011,3.2359502,2.3814087,3.0634906,2.9928088,2.5420203,3.404045,3.982647,2.4923964,2.1848726,1.8360219,2.9643743,3.5601876,2.729854,2.4360158,2.3319154,3.0917735,1.6120623,4.236943,1.3253553,2.5310266,1.9888823,1.519753,3.363123,3.5486217,3.4498796,1.5255879,1.9737592,1.5159839,2.6902707,3.476511,2.4376945,2.6731014,1.8133096,1.1399919,2.1705074,2.0656073,2.9672024
AlCuAu2.png,2.0381184,3.9007695,3.4008348,1.4037688,2.4199345,3.0313933,2.8009553,3.2317069,2.5253289,6.0190897,2.1997495,2.7144814,3.8920753,3.4642615,4.124347,2.5570812,4.381452,2.9849374,4.1256022,2.740193,2.742896,3.1775374,3.5269005,2.2202427,3.4886334,5.46109,3.2437572,2.2268734,4.7479467,4.3909597,2.6067019,3.9168282,3.772756,3.9115362,1.9863123,6.739824,3.7334266,3.4340744,4.2879467,2.8846734,5.127164,2.3321614,5.2782106,2.2494636,3.8442836,1.7055092,1.8726106,4.1071095,3.2502306
