filename,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48
Ac2HgGe.png,4.5854096,0.0,3.4555073,3.9725432,3.886585,2.6719453,1.8980203,2.2199202,4.2764835,3.4091425,2.9737024,2.150694,2.0835917,2.4861434,4.72856,1.5902336,0.0,0.95166683,3.0410106,2.4859324,2.959182,4.975903,0.0,1.8542982,4.877474,2.511997,1.4700812,3.0431044,3.3279777,0.0,4.1143136,2.0541103,1.7611543,2.5393715,3.1272109,4.559318,2.3501425,1.7011888,3.019816,3.6182213,3.7425785,2.6885107,1.5175736,4.251516,2.1764119,3.08705,2.3069384,3.0011823,0.66451365
Ac2SiAu.png,3.5307674,2.3930547,3.564034,3.9433622,2.2719302,3.7169676,2.7517514,4.168427,2.1004498,4.0355783,2.0452616,3.009934,2.6621585,2.4708915,2.2515864,2.7383838,0.0,2.4010196,2.4463685,1.6711583,1.314584,4.3719196,1.2364767,0.11127213,2.8244336,0.0,3.7845542,3.2691283,3.4401424,1.686028,2.6635005,2.8209755,1.2687713,4.085278,3.99699,2.4252067,1.1785477,4.1978016,2.4995809,3.291678,2.3615088,2.685029,3.2557638,4.438504,2.9985094,2.7767458,3.2841134,4.217146,4.976061
AcAgAu2.png,3.4193866,2.2875636,2.9547434,1.9647843,3.5708942,3.6532047,3.5240307,3.4316812,3.3364096,3.1472282,2.815432,2.3733058,1.8145955,3.5921102,2.075995,2.4730768,2.572178,2.8138647,1.4608862,1.8331785,1.700721,3.4566019,0.0,0.0,3.375088,3.030999,2.8246567,1.7819654,3.63455,1.902786,1.5874511,3.581231,4.2557096,3.198196,0.0,2.7149546,3.6354244,3.5346496,2.067978,3.163447,5.0162444,0.0,2.3110266,5.6030135,1.2181827,2.3407907,3.856835,0.0,4.2043715
AcCdRh2.png,5.0033674,2.4384859,3.8143938,3.3581944,3.1110628,3.6850283,2.8418992,0.6796181,3.5625234,2.2991142,1.7062681,2.4301777,0.0,0.0,2.283483,1.8899076,3.2106493,3.3081315,2.3718739,1.2936738,2.2874975,2.7489915,3.9536223,2.2193139,1.3402115,1.874968,2.2816544,2.487555,3.0050058,3.386458,0.0,2.416439,2.7835498,2.372503,2.8914156,5.181945,1.9529195,0.4833502,5.453976,3.8130908,3.1968727,2.7264977,3.1863036,0.0,5.3511806,0.06916389,0.0,3.5103438,1.9955907
AcHgRh2.png,4.7984023,0.68664026,1.8532119,3.6226625,4.1003747,0.6955539,3.4539847,2.569526,4.2507577,2.6584873,4.0759153,2.6204019,2.6627834,2.4642706,4.086249,0.0,0.4157171,2.4569452,0.0,2.3976572,2.9757798,4.175288,0.0,3.322723,0.0,3.8907022,3.1977675,2.7216427,4.530661,1.8377066,1.6068962,3.4648602,3.014581,3.3216653,2.8982096,2.1905048,0.0049374723,4.0041423,2.6609516,2.3792222,3.240772,1.6445811,2.8044205,5.2829113,3.7518458,2.3516915,3.2407172,2.8724961,4.7521396
AcSnPd2.png,4.8235064,0.0,2.2730083,5.3225183,3.5774288,3.3683262,2.998752,3.4141374,2.5757637,3.8707,0.940238,0.9127956,3.903565,2.2146842,3.0390294,1.6507895,0.0,0.0,3.0368013,3.889677,3.3140388,4.389848,1.3031113,1.7214326,2.301535,3.8667254,4.424789,1.5976689,2.7048202,2.2741003,2.8483014,3.174858,2.2986722,2.9550688,0.0,2.968707,3.4420636,2.238621,3.7990828,2.464282,2.9635606,0.8612885,2.2722044,5.554212,1.9102832,3.1231515,2.892233,3.0252295,3.7719631
AcTlRh2.png,4.153268,2.1851215,3.9904537,3.1514828,3.1219096,2.7235644,3.2741003,3.456142,1.9459155,3.2157297,3.6955123,1.8413641,2.4069643,2.1663156,0.9389639,3.344056,1.8951004,1.495914,2.6807623,2.1435094,0.0,2.288388,0.0,2.4582014,4.776712,3.184393,0.0,3.298005,2.4746902,2.0002465,2.9402518,4.0853596,2.3508325,0.7090578,3.841046,4.624933,2.1522918,2.4905727,3.4853609,0.6538832,4.3687005,2.6478767,3.3760843,2.729764,2.485024,2.5967727,3.404221,3.9326108,2.1881764
AgHgPd2.png,2.7815268,1.5331149,3.928047,2.266408,4.6887574,2.3386765,0.0,2.943932,5.1416993,2.750113,3.561839,3.8207133,0.066064455,3.6287894,2.5556946,2.800757,0.0,2.3995378,2.4028945,0.093070775,3.4198368,4.3455906,0.0,2.9697258,3.3085828,0.19405058,3.2072568,4.6058187,4.266347,0.08651269,3.4535081,1.9713006,0.0,3.4853733,3.8733325,5.5375075,2.2857752,2.6936145,3.1902885,3.2123404,2.9470782,2.6262918,0.88019747,2.846572,2.0739527,2.428379,2.5681078,1.8990064,0.4591867
Al2CoIr.png,3.361837,3.7840195,2.483754,2.646696,2.7986262,3.7692256,0.0,2.1610892,4.9411087,2.3043022,3.7853281,2.5516706,2.8840132,0.8592432,3.20337,2.482189,0.0,2.25562,0.073860735,1.6950811,2.2499747,4.4787536,2.0634975,2.0310743,3.0983388,2.1176987,3.0205476,2.7383122,1.6966479,3.1430845,2.1051455,0.0,2.4183643,3.6139457,0.17591034,5.0851054,2.3995225,2.9297428,3.1006708,3.2271805,3.4434214,3.7195559,2.0860062,2.6189313,2.646187,2.7917142,2.859938,2.2684236,1.619488
Al2CoRu.png,3.0866816,2.4200082,4.3818793,2.5840063,2.959475,2.9944701,0.0,3.546243,4.0501614,2.9202762,2.530383,2.8126535,2.669103,3.8106174,3.7874205,0.070506856,1.8950915,0.0,0.0,0.0,0.18260574,0.42281133,2.6718717,4.736428,1.9398932,2.9541833,2.5573645,0.0,2.585887,1.7477434,3.757502,2.5254185,2.3703988,0.0,4.429095,5.077575,2.3294234,2.6933641,2.810513,3.0946732,1.9304581,3.7246222,3.859565,1.3171419,1.937458,3.674761,1.9295735,3.6937711,3.3247247
