filename,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,z98,z99,z100,z101,z102,z103,z104,z105,z106,z107,z108,z109,z110,z111,z112,z113,z114,z115,z116,z117,z118,z119,z120,z121,z122,z123,z124,z125,z126,z127,z128,z129,z130,z131,z132,z133,z134,z135,z136,z137,z138,z139,z140,z141,z142,z143,z144,z145,z146
Ac2HgGe.png,1.307297,1.267767,1.0027338,1.3063531,1.9741157,1.6970055,0.9643571,1.4673038,1.826688,0.5723577,1.2329835,0.92679274,0.5415567,1.225792,2.4594269,0.5640383,0.37330574,0.0,0.715458,1.0194395,1.230963,0.52883697,1.2190741,2.2833378,0.75852203,0.49869788,0.7039384,1.4702708,1.5601673,0.5711974,0.7840061,0.8604619,0.1490279,0.8220591,1.1964742,1.8105105,1.4794219,1.1418933,1.9368836,3.0763643,2.8740969,1.9968915,0.4419319,2.2705405,3.0982723,2.7792544,0.6947016,1.6334866,1.7005018,1.3330249,0.954307,1.4509147,1.5779582,3.7105503,2.7423759,1.3515201,1.9932728,3.01858,1.0439539,0.12123793,0.0,0.0,0.8989206,1.4784755,0.0,2.5338094,1.9227842,0.9018438,0.3074311,0.6521133,1.7305009,1.6048794,0.07509289,0.67824644,1.1312674,0.67403597,0.64596045,2.7190733,0.7247486,0.61586815,0.039768964,1.1201835,1.0159835,1.350212,3.4590974,1.5921369,2.1307404,1.0641108,1.7335479,1.3665977,2.168246,0.95341855,0.0,0.0,0.07788694,0.5531682,0.0,0.0,2.1126282,1.9777716,1.3805336,2.1264305,2.09791,3.0821888,2.2056646,1.7686563,1.8164458,0.8942031,0.76742095,1.3099233,2.1778646,1.9338591,0.7983227,2.0308938,1.5853131,2.1586907,3.099153,1.7638748,0.5569895,2.990739,1.222002,1.6253453,1.3037125,1.5961497,1.3688103,2.6459994,1.5202256,1.874712,1.8044918,1.814559,1.4160604,1.3678256,1.4894273,1.4435338,2.235813,1.8191402,0.84243894,0.3276847,2.2158864,1.6691306,1.5064708,0.48133036,0.15318462,1.2819636,0.8721769,0.7845392,2.003517
Ac2SiAu.png,1.574472,2.1123216,1.1141465,2.3660057,1.7945621,2.2503223,1.5509068,1.1326554,0.8184751,0.67054224,1.3183459,0.51734513,1.4746796,0.2252571,1.4777691,0.0,0.43985134,0.19056952,0.28090426,0.46738368,0.84294945,0.86463994,0.78891784,0.40524602,0.4319301,2.7063663,1.7487527,0.8417637,2.2749968,2.1963556,1.3096471,1.2652038,2.4010692,2.0031602,3.0545359,0.9686749,1.7353443,1.1357186,1.8938787,2.2614841,2.0017242,1.2800622,2.3011773,2.5958862,1.9630661,2.6130338,1.2624097,2.0028403,2.5700989,1.7053531,1.7165706,3.7064493,3.5969386,2.0569124,2.2288306,2.2984757,1.6271565,0.24689811,0.0,0.0,0.0,0.0,0.0777365,2.7779822,0.30053857,0.92938745,0.8683645,0.70771146,0.40303373,1.3301497,2.0155926,2.0573878,1.3864294,1.3032948,2.6773405,3.2944891,1.314961,2.269331,0.0,0.0,0.0,0.33701986,0.43886137,0.85102195,3.3128932,1.0036426,1.7259369,2.0415564,0.6716847,0.8433887,1.8748794,1.0789264,0.0,0.0,0.0,0.0,0.0,0.0,1.8970867,2.5990279,1.5548458,2.6184893,2.195607,1.5839086,2.3920426,0.9776303,0.56490767,0.61855817,0.0961214,1.2678112,0.824837,2.0595105,2.1150384,1.5232878,1.5584849,2.0190454,1.232777,1.9165606,1.4966154,1.8076503,1.5742791,2.1390548,1.475944,1.2779989,2.2138019,2.21256,1.1087372,0.96362907,0.7784376,0.93630326,0.9020057,1.2746456,0.8533623,1.9203352,1.2471043,1.3527317,1.8644216,1.5275034,1.8839698,1.8665167,0.20958477,0.69738024,0.73617494,0.20701104,0.5635049,0.5469891,0.6143478
AcAgAu2.png,2.865603,3.1883001,2.3727996,2.0369055,2.187836,2.1455564,2.426198,1.6779437,1.6956816,1.0967935,1.9605668,2.5091746,0.68230337,1.4492996,1.8734075,0.0,0.77654123,0.92854786,1.0185442,0.77573764,1.0345254,1.7972598,0.5680832,1.5960989,1.6723063,0.26397777,0.23371056,1.2187763,2.692744,1.7643965,0.45362282,0.6524843,2.689106,0.23942591,2.7449634,2.2317042,3.4499166,2.1462364,2.757276,0.880288,1.558787,3.5740685,2.6146476,1.3482969,1.8453352,1.6554189,1.4073372,2.073059,2.0659235,1.211585,3.340389,2.0576828,2.367378,2.0781183,1.2864312,0.9082551,2.133761,0.0,0.0,0.12184596,0.46587408,0.095590115,0.12931502,2.14639,1.649457,1.0128229,0.40758955,0.68551904,0.94733196,1.6157732,1.9293541,0.4655944,2.0473368,2.5986052,1.6582,0.1253669,0.7716552,2.2506695,1.6842401,0.9663873,1.2554902,0.907317,1.4406587,2.130091,3.100526,1.5660206,1.0363638,2.0216203,0.7384957,0.17773667,2.0284436,1.3068237,0.07080713,0.0,0.02387267,0.0,0.0,0.0,2.2849572,3.6222322,2.61231,2.3484533,1.689473,2.4394116,1.3430237,0.9324989,0.49023777,1.2793119,0.95564985,0.71986663,1.675073,2.6987495,1.4982808,1.7386079,1.4570894,1.6548902,1.6439496,1.4777038,0.8050126,1.7010833,1.1132734,1.9121082,1.8128179,1.4499712,1.5069041,2.0328486,0.41920847,1.1226256,1.2315955,1.1940465,1.1364031,2.4917777,0.2954095,0.17706162,0.6271223,1.2389505,0.5653138,1.0135124,1.4090887,0.5200231,0.10646011,0.47692144,1.4223281,0.23860578,1.140372,1.0375768,0.71719414
AcCdRh2.png,2.7548192,1.9185174,1.982729,1.5708857,4.075657,1.5064629,2.1252828,1.9307585,1.5119412,1.7720971,1.2325451,1.0376928,1.4946933,1.2573807,2.0277088,2.5669124,0.7690538,1.277139,0.0,0.4982332,3.1068673,2.6939802,1.0737542,0.376794,0.4470715,0.45385706,0.72201884,1.7325414,0.0,0.7211166,2.632443,0.89155376,0.8221469,0.06640869,0.28027606,2.8536956,2.1277778,1.1856256,1.8482306,0.90378916,2.0342295,1.5339943,1.7696791,1.1346426,1.6642486,2.4924734,0.5363809,1.2481862,1.5335047,1.864455,2.250757,3.2981043,3.1891952,3.9331968,2.6195936,1.8039701,0.534135,0.0,0.0,0.0,0.0,0.0,0.0,2.706998,1.8737634,0.7963859,0.65415704,0.4384797,1.5049567,1.7420758,2.6921275,0.0,1.1333573,1.3159939,0.18102926,0.67135537,0.773339,2.2883508,2.9705098,0.19622326,1.0687022,2.9411416,1.2697847,1.7819779,1.2462529,0.40670672,0.9786263,0.1728699,1.1352855,1.1599473,0.34098896,2.178384,0.42806625,0.32517257,0.41831863,0.31929773,0.0,0.7141425,2.157037,2.6959655,2.2631123,2.7856336,3.789462,2.630918,2.218099,0.0,0.1922456,0.86047244,0.0,0.37821847,1.1977172,0.8739255,0.97944254,1.0032904,2.3497171,2.809996,2.6167092,1.4748875,0.50792253,0.23771481,1.2815154,1.4379731,1.653426,1.7743279,1.6408905,0.6334783,2.07415,1.8258376,1.7950081,1.5409397,2.838658,2.0020113,1.7683839,0.48965526,1.3773346,1.8122661,0.8373775,1.6326907,1.5130775,0.7809945,2.5019708,2.3669448,2.1085696,2.0412788,2.217749,1.840939,2.229074
AcHgRh2.png,3.8524399,3.106022,2.2858553,2.737179,1.976003,1.859792,2.8085942,1.9206762,0.6911184,1.5378581,2.2201347,0.95194376,1.917108,0.95782024,1.5271243,0.0,0.0,0.1358419,0.7644364,0.43060207,0.7938838,0.9150351,0.765229,0.0,1.2260919,1.9333236,0.42033267,0.78370774,2.4070265,3.270982,1.2890352,1.2670563,1.870524,1.6416674,2.7982602,2.0258594,1.4504914,0.91912186,1.6199347,0.99756896,1.3971295,1.3539906,1.8922455,2.774182,1.8376501,1.0450225,3.6107259,0.9889134,2.2614398,3.3801901,4.3322654,2.3837743,1.895222,1.8122377,2.1811194,2.6877306,0.76467294,0.0,0.0,0.34218454,0.0,0.7262938,0.0,1.1760914,0.9284571,1.7746695,0.44603753,1.6635981,1.198377,0.37216038,1.1363131,0.8627834,1.6031828,0.9903609,1.1018481,0.83988965,0.8048406,2.4673874,0.7677518,0.045773137,0.0,0.0,0.3289694,1.7309967,0.8923341,0.22076736,2.4346094,1.0529735,1.2554696,0.65453273,0.05987238,1.8874075,0.52418286,0.32139486,0.050012887,0.0,0.0,0.40498394,1.6600174,3.9188633,3.1077983,2.2573326,1.8477498,2.6958766,1.2232279,0.0,0.5750743,0.5262559,1.351445,1.4085685,1.3188481,1.6222272,1.9273574,1.7937297,1.503342,1.4286534,1.9817425,1.9084706,0.9127198,2.3711617,1.3362893,1.6488544,2.3963535,1.2059143,2.1654186,1.90998,1.0458589,1.0099545,0.97633713,0.8045517,1.5684717,1.6721066,0.855854,0.630124,1.5766008,1.6923596,2.5821722,2.1506605,2.0829833,1.1590265,2.668798,1.4111844,0.5377656,0.9136304,0.9760263,1.6777694,2.3244212
AcSnPd2.png,3.8131473,2.2258432,4.3025703,2.1908305,3.1606681,4.4239435,2.5254714,1.6112875,1.7244667,1.7318504,1.7767668,1.095628,1.34357,1.0200349,0.72128993,0.0,0.0,0.04089105,2.6462684,0.45106214,0.5601704,0.28047633,0.59055483,0.23901978,0.84809625,2.9708796,0.7806833,0.61161596,2.6962562,1.2639585,0.837128,1.134752,1.2656684,0.7346386,2.1049914,2.4453099,2.8963783,2.5795677,2.8152142,1.1866906,0.6719757,2.8599763,0.5810131,1.7217293,1.9455699,0.7940173,1.7661088,3.2657328,1.1968429,3.765125,3.709514,3.5127344,3.548431,4.009097,5.5790944,5.2754455,0.52337354,0.0,0.54970336,0.0,0.0,0.0,0.0,1.8511094,0.5616902,1.5096941,2.988501,2.7251823,1.6854675,0.60280323,2.8417866,1.2915319,0.6540692,1.1358937,2.3708196,1.074809,1.1710238,2.4407938,1.7515061,0.46763217,0.5429572,0.19585419,0.12618476,1.9251058,2.7661152,0.65133154,1.8571835,2.1456952,0.46144578,0.2976696,1.5278747,1.3256514,0.5278756,0.0,0.0,0.0,0.0,0.13395602,1.6742887,3.3097904,2.8141537,3.619197,4.515173,4.851871,3.1746714,0.0,0.0,0.0,0.0,0.0,0.0,1.2244165,2.0095994,2.3290293,2.1611023,1.7460854,1.0272888,2.279505,1.4644876,1.691925,1.4652936,2.029333,1.0076102,0.43291923,1.3796761,1.7323558,0.48070428,1.7481062,0.78612214,1.5001135,1.3953867,1.7774186,0.36974284,0.17381561,0.8001598,1.0493754,1.7626352,1.8707765,1.9178483,0.6179391,0.9858142,0.7267909,1.3649884,0.6252854,1.439312,0.99080867,1.7682929
AcTlRh2.png,1.7479191,1.8422601,1.1047755,2.53023,3.819386,1.8622928,1.7457285,2.653368,1.312387,0.6346188,1.7649806,0.54195935,0.85691094,1.6156373,2.1872077,0.73139846,0.13538009,0.3103195,0.0,0.0,1.4600004,1.338248,2.040039,2.6867125,2.4394038,0.4238989,1.3311965,2.857891,0.31208348,0.18600932,1.0885245,0.58153903,2.4710383,0.76759535,0.6333752,0.73016524,1.3173456,3.1338472,1.1980976,0.46382293,2.224843,0.73216987,2.9367967,2.3540025,1.158112,1.3052433,0.4512126,0.64800394,2.6738472,2.7697842,2.498354,3.3735657,3.4699655,3.4015803,3.0911067,2.7063675,1.1023806,0.0057508945,0.0,0.0,0.0,0.0,0.0,3.4728315,1.8975731,0.9893919,1.6091334,0.4975801,0.83570015,2.708965,2.548946,1.5981686,2.02596,0.8731258,1.1918848,1.2357037,1.4912355,1.65436,0.0,0.03148898,0.23004767,0.80368066,0.2824381,0.77703357,2.591565,0.94869244,1.3025286,0.60096306,1.6819911,0.740394,0.92088753,0.9194436,0.0,0.12672533,0.1599333,0.0,0.0,0.0,1.950393,1.8638877,2.646205,2.6590385,3.415299,2.61855,2.709048,0.0,0.6136947,0.014914751,0.0,0.00427711,0.82306504,1.2009304,1.4277518,2.0666935,1.4590325,2.2922492,2.7659683,1.4451704,0.9251471,0.7024083,0.67217857,0.50421363,1.2914981,2.3370316,1.5309678,0.7962219,1.6075296,1.7697364,0.7474227,1.3409387,0.8811954,1.8277647,1.9648521,2.7688189,1.748492,1.5305097,2.807913,2.023834,2.2966003,2.7976477,0.18377502,1.0587268,1.6376154,1.6048465,1.3393961,1.7555282,0.6279772
AgHgPd2.png,3.4871707,5.3945246,3.2101607,3.4768836,4.491566,1.0731335,5.42575,2.8446991,3.4261541,2.1003273,3.115058,1.7090971,0.69884706,3.2867634,1.3160418,0.45810437,0.0,1.9607899,0.0,1.1982963,1.8381637,0.30895698,1.0868734,1.5675939,0.0,0.44777775,2.915167,0.3127407,1.0070441,0.0,0.10813819,0.355451,0.21989042,0.0,0.3155265,0.7887263,1.3198155,1.4027249,1.2181315,1.0878941,0.5303335,0.84978163,1.78491,0.8518373,1.0781918,1.70045,0.9549959,1.1503797,1.6060227,3.4372022,5.7402678,3.6122558,4.038559,4.4364653,3.4771914,3.9651322,2.3538637,0.0,0.0,0.0,0.0,0.0,0.3315866,2.7438343,1.2095795,1.3781824,1.793979,0.14995494,1.4011163,1.3979998,1.6994935,0.50691354,0.0,0.25063425,1.3218374,1.7760719,0.978093,3.085717,1.3391215,0.23389007,0.61660314,0.80843854,0.8394266,1.8318728,2.6986268,1.4646391,0.83847815,1.5839076,1.4124973,1.4820606,2.0316796,1.9224471,0.26692715,0.05178761,0.0,0.0,0.0,0.75498015,2.1313648,3.6476047,3.040414,2.6298208,2.676723,2.672169,2.3861132,0.0,0.0,0.0,0.0,0.0,0.42980415,0.04456679,1.3220477,1.6437461,1.4199665,0.7519231,2.0592782,0.87255687,0.3145594,1.3429185,1.5302649,1.0857596,1.4615475,1.9541874,0.47330138,2.2168365,2.9653623,2.9765558,1.4628518,2.581681,2.424792,2.3300114,2.482642,1.2459699,1.5216496,2.2134333,2.380681,1.9773259,2.0976152,1.7221696,1.8515972,2.1894686,1.6357056,1.3304546,2.2802699,2.64559,2.1614673
Al2CoIr.png,4.19623,1.848917,2.2581005,2.6084094,2.5855103,2.6764367,1.950803,1.1206241,1.2082102,1.4044933,1.794286,2.1159241,0.7861072,1.1263989,1.0894735,0.7112213,0.57112134,0.5834186,0.46983823,0.21321428,1.935799,1.5005412,0.2968647,1.3649366,0.5410079,1.4423409,0.0,0.9609222,0.8304491,0.046465103,0.9475534,0.76948416,0.48161903,0.56520617,0.36511987,1.2239016,1.1049643,1.1123161,1.247433,1.329588,2.0162535,0.78214085,1.2398441,1.2847989,1.1084168,1.33238,1.6130917,1.4617527,1.2712443,2.67904,2.4978564,1.8490415,2.2837687,3.733448,3.0917685,1.8399043,2.8027947,0.0,0.0,0.0,0.0,0.0,1.457029,1.5732515,1.5141176,1.0705575,0.6681765,0.8731988,0.06083329,1.0568453,2.9142392,1.1011877,0.38776517,1.114558,2.1954086,0.38839525,2.165153,2.3148723,0.95412374,0.707692,0.39319694,0.058502167,1.1258572,1.6675637,1.6822336,0.9274498,1.054953,0.92982185,0.6634858,0.89186585,0.8765431,1.38521,0.0,0.0,0.07528771,0.48086202,0.32072654,0.16414137,1.9338701,3.3631659,2.42296,2.9256246,2.1692252,2.6695406,0.9597548,0.0,0.5574646,0.48769146,0.0,0.71436995,1.1860529,1.8390374,1.3548605,1.1922734,1.3603516,1.5534189,1.3405672,1.8347819,0.86247396,1.6718968,1.6598663,1.5747969,2.271665,2.0696945,1.7944652,1.5104294,2.21192,1.5472702,1.7065701,1.9554019,1.5683782,2.1037383,2.0297956,1.8952687,1.723897,2.029536,1.5689864,2.2395535,2.3164318,1.9861528,1.2280803,1.2600411,1.167149,1.2878765,1.76894,1.6399305,1.4803795
Al2CoRu.png,3.199592,3.3397884,2.1502833,1.9850407,2.4209986,2.2367802,3.4568942,1.0648255,0.5942108,0.9671268,1.2291565,0.9451722,0.3390156,0.7783561,0.34722173,0.0,0.59081787,0.5591689,0.104613304,0.0,0.0,2.3694277,2.9547892,1.628734,0.80907035,0.7366818,0.47734952,3.0601983,0.8559936,0.2954748,0.8038573,0.28315264,0.60549283,2.056209,0.535528,1.0572579,0.72126955,0.4875285,0.89185166,0.9278094,1.4167373,0.7796185,0.9767195,1.4855844,0.81591374,1.318863,0.6869749,1.4384308,1.2072175,2.9913547,4.485477,2.5092187,2.1900506,2.2580414,2.6139133,2.7015684,1.9768367,0.0,0.0,0.0,0.0,0.0,0.5208701,1.3969064,1.5045125,1.1548582,1.3640103,1.3872252,1.5192333,0.730403,1.74741,1.6364937,1.1573894,0.9849069,0.30573037,1.8553398,1.6637168,1.3443094,0.71324754,0.6548748,0.13656348,0.81855154,1.0793197,0.1579768,1.7202966,0.55618596,1.2356036,2.0867445,2.467094,1.2772707,0.5037375,0.9324296,0.0,0.0,0.0,0.0,0.0,0.0,1.7795284,4.1949596,2.392267,2.4321525,3.122366,3.0375369,1.2502822,0.0,0.0,0.8978126,0.7651271,0.24051964,1.7842762,1.8226675,2.1940966,1.175385,1.769263,2.243682,1.8648899,2.2202134,0.8323144,0.28776142,0.5896925,2.0438538,1.7820481,1.8456489,2.0958548,0.5007965,1.5139229,1.010421,1.6162881,1.991013,2.2934422,1.8392982,2.0918875,1.9924169,1.1824164,2.2924209,1.8345933,2.448878,2.3633697,1.7526861,0.76592976,0.90613806,1.0623924,0.32349056,0.69302785,1.0773839,1.1383096
