filename,z0,z1
Ac2HgGe.png,10.745138,5.6420097
Ac2SiAu.png,6.4364285,0.917767
AcAgAu2.png,7.9237976,4.7376595
AcCdRh2.png,3.6608882,0.6488318
AcHgRh2.png,5.7329206,-0.48991665
AcSnPd2.png,7.7165833,4.0867896
AcTlRh2.png,2.2569275,0.7785512
AgHgPd2.png,1.6398399,4.5711646
Al2CoIr.png,4.738667,1.9635844
Al2CoRu.png,4.746983,0.0048362473
Al2FeCo.png,4.768487,1.8264127
Al2FeIr.png,4.909183,2.1272235
Al2IrRh.png,1.3973597,3.4079502
Al2NiRu.png,1.3740783,3.4572809
Al2PdRu.png,1.297338,3.7185845
Al2RuPt.png,1.3976728,3.4220624
AlCrRu2.png,5.7350416,1.1522294
AlCuAu2.png,7.6187325,5.1598577
AlFe2Si.png,5.049837,1.9248439
AlFe2W.png,7.983775,-0.64243054
AlGeRu2.png,4.4938664,-1.0615609
AlZnIr2.png,1.4190482,3.480092
BaSrTl2.png,10.099802,6.1360893
BeCo2Ge.png,4.4097476,2.24091
BeCo2Si.png,4.426453,2.2359712
BeFe2Si.png,4.6426864,1.9687542
BeSiNi2.png,4.3420973,2.226025
Ca2PdAu.png,7.865727,3.1648993
CaAcRh2.png,3.963445,-1.3609849
CaAg2Sn.png,8.642939,5.889041
CaCdAu2.png,7.7503376,5.3141713
CaCdHg2.png,8.798059,6.5687256
CaInAg2.png,8.319233,5.7363815
CaInHg2.png,8.885415,6.5437355
CaMgHg2.png,8.75704,6.510617
CaSnAu2.png,8.513307,6.509754
CaSnRh2.png,1.4943545,3.0691702
Cd2AgAu.png,7.6600995,5.3513923
Cd2AgPt.png,4.768473,-0.37051636
Cd2AgRh.png,0.9107564,3.719811
Cd2PdRh.png,1.5787406,4.344331
Cd2PtRh.png,4.399511,-0.35178396
Cd2RhAu.png,4.282724,-0.43203902
CdAgPd2.png,1.6531388,4.5615377
CdInPd2.png,8.744415,3.0670226
CrSiRu2.png,6.5700397,0.7601486
CuSnRh2.png,1.4767094,3.9833467
Fe2CoSi.png,5.28276,1.7919979
FeCo2Ge.png,5.1400056,1.9338155
FeGeRu2.png,5.582502,1.1852171
FeSiRu2.png,5.7542644,1.3743539
FeSiTc2.png,6.483975,0.79371345
FeTc2Ge.png,6.527544,0.76849514
Ga2IrRh.png,1.4103987,3.2878656
GaCuRh2.png,1.6333477,4.4026947
GaFeCo2.png,5.324446,0.5493574
GaFeRh2.png,1.6576579,4.2719827
GaFeRu2.png,5.6179895,1.196749
GaGeRu2.png,4.5322466,-1.0493199
GaNiRh2.png,1.5873941,4.346149
GaTc2W.png,2.5549302,-0.53694254
Hf2CoIr.png,5.3882947,-0.4279319
Hf2CuTc.png,4.6428304,0.48992616
Hf2FeRh.png,5.9555225,-1.5838491
Hf2FeTc.png,5.410979,-0.09629534
Hf2IrRh.png,7.9253182,1.8201377
Hf2MnRh.png,8.234685,-0.13291426
Hf2MoIr.png,4.525734,-1.6969056
Hf2MoRh.png,5.0407486,-2.1798284
Hf2OsRh.png,5.6316786,-0.47071484
Hf2ReIr.png,5.9900727,0.52768433
Hf2TcIr.png,4.956577,-1.9218136
Hf2TcOs.png,4.429286,-2.0376065
Hf2TcPd.png,4.815857,0.61530656
Hf2TcRu.png,4.1169105,-2.124929
HfAlCo2.png,4.525457,0.14363752
HfAlCu2.png,8.802861,5.7472243
HfAlNi2.png,6.870446,3.1459901
HfAlPd2.png,7.8376994,4.2444277
HfAlRh2.png,6.1569242,2.781692
HfCdRh2.png,2.2145479,0.71581686
HfCo2Sn.png,4.556734,1.1533399
HfGaCo2.png,4.5520835,-0.16782804
HfGaRh2.png,6.110558,2.7689874
HfGaRu2.png,3.4856188,-0.0724205
HfGeRu2.png,3.438716,0.4182259
HfInCo2.png,3.742042,1.3292365
HfInRh2.png,8.113574,2.7313313
HfMgAu2.png,8.646829,6.2877364
HfMgIr2.png,2.8888927,1.1188012
HfMgPd2.png,7.987886,3.9126296
HfMgPt2.png,7.592057,3.3370433
HfMgRh2.png,2.5661845,0.94562876
HfNbTc2.png,4.5090847,-2.470049
HfScCo2.png,5.75916,0.6577956
HfScOs2.png,4.4043713,-1.9225577
HfScRh2.png,7.9109917,1.7952043
HfScRu2.png,3.9695082,-2.0699825
HfSiRu2.png,3.4332469,0.43073273
HfSnRh2.png,7.5537033,2.9062479
HfSnRu2.png,2.997398,0.99466234
HfTaRe2.png,4.688372,-2.1484342
HfTc2Mo.png,5.6693354,-1.4021523
HfTc2Sb.png,6.826943,1.4251313
HfTc2W.png,5.617594,-1.4395766
HfZnAu2.png,8.721978,6.2262197
HfZnCo2.png,3.5234687,0.6865119
HfZnCu2.png,8.532776,6.048873
HfZnIr2.png,3.2805786,0.67527395
HfZnNi2.png,7.3814335,2.8204126
HfZnRh2.png,2.185675,0.7451299
HfZrTc2.png,4.108801,-2.1892815
HgPd2Au.png,1.7168236,4.5770907
InPd2Au.png,0.9356566,3.9754095
LaInNi2.png,8.099647,0.5172652
LiAlNi2.png,1.5336448,2.882232
LiCo2Ge.png,4.6371627,2.2155225
LiCo2Si.png,4.686902,2.2101865
LiGaNi2.png,1.4349654,3.0728452
LiNi2Ge.png,4.1617293,2.349118
LiNi2Sn.png,4.174763,2.360711
LiSiNi2.png,4.0588765,2.4220724
Mg2AgAu.png,7.7094045,5.422814
Mg2AgHg.png,7.9564705,5.8228183
Mg2AgPt.png,8.599177,3.1479862
Mg2AgRh.png,0.8364943,3.8395765
Mg2IrPt.png,4.34226,-0.29673716
Mg2PdPt.png,0.8608438,3.8843307
Mg2PtRh.png,4.316828,-0.32503965
Mg2RhAu.png,0.7169179,3.70957
MgAlAg2.png,7.980687,5.8145185
MgAlPd2.png,8.716468,3.0728288
MgAlRh2.png,1.4802512,4.0792365
MgCdAg2.png,7.610608,5.2041755
MgFeRh2.png,5.133653,0.9807112
MgGaAg2.png,7.9700866,5.784278
MgGaIr2.png,4.4449162,-0.58202416
MgGaNi2.png,4.123136,2.3500543
MgGaPd2.png,8.649751,3.0315502
MgGaPt2.png,8.707922,3.0443733
MgGaRh2.png,1.5297265,4.038925
MgGeRh2.png,1.5458266,2.956046
MgHgPd2.png,0.86974484,3.9592688
MgInPd2.png,8.691297,3.0233467
MgInRh2.png,4.502963,-0.26637012
MgMnPd2.png,5.938048,1.8371017
MgMnRh2.png,5.499499,1.1417924
MgNbRh2.png,4.5822673,1.2037724
MgNi2Sn.png,4.2009473,1.8277516
MgPd2Au.png,1.6260281,4.5064397
MgRh2Pb.png,1.5544142,2.9369075
MgRu2W.png,3.3539085,0.8373972
MgSc2Al.png,10.363783,5.9333806
MgSc2Cd.png,10.3413515,5.769619
MgSc2Hg.png,10.314173,5.780795
MgSc2In.png,10.453801,5.858474
MgSc2Tl.png,10.602757,5.814374
MgScAg2.png,8.88666,5.155059
MgScAu2.png,8.846367,6.183499
MgScCd2.png,9.478457,6.0085454
MgScHg2.png,9.579166,6.0138907
MgScPd2.png,7.8454294,3.2040296
MgScPt2.png,8.069639,2.717171
MgScRh2.png,2.7034304,1.9805026
MgScZn2.png,8.848043,6.549116
MgSiIr2.png,1.4820688,3.1102195
MgSiRh2.png,1.2550434,3.3165467
MgSnIr2.png,4.202387,0.020526879
