filename,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48
Ac2HgGe.png,2.7838407,0.0,1.1965514,2.7317734,3.5103602,2.3497446,2.4989529,0.0,3.1753056,3.127109,2.5985513,3.7023308,0.0,2.3791323,3.9701407,3.6768734,2.2825458,1.4261817,0.0,0.0,4.0473294,2.6330204,2.673499,4.2512236,3.599883,2.2944884,3.0042934,2.410767,2.9405997,3.2809021,2.1027017,0.0,2.9060245,2.4025936,2.872914,3.499399,0.0,1.2840589,3.4660368,4.3886013,3.0862484,2.9718366,3.2659354,2.8210592,4.8171344,3.145173,3.5246794,2.5394995,2.9885123
Ac2SiAu.png,2.6770396,3.1201794,2.861139,2.916843,0.0,3.1572816,2.2170825,2.5088563,0.0,3.6563087,3.6707997,2.5154214,3.7714627,0.653578,3.1833947,3.3730316,0.0,0.0,2.4972208,2.0050147,2.8371468,3.010363,0.0,1.4722354,2.73108,3.5717916,2.9699056,2.5971084,3.7362947,4.4090037,3.9602833,3.6646652,4.9030957,4.881331,4.2222943,2.95016,0.0,2.166287,2.3354807,2.4028282,2.3460789,2.6997538,4.7907033,3.7663593,4.138096,4.4898524,2.4147143,3.5689368,4.53971
AcAgAu2.png,4.622866,3.5621216,2.8373132,2.549829,2.4442062,3.0084379,4.3579044,2.0371647,2.804515,3.1691382,3.4413867,3.9521332,0.0,2.3827312,4.3142395,2.6731153,2.622558,2.844378,2.998066,3.4456975,3.138699,2.9924421,2.8132038,3.4655042,3.2448344,2.4850855,2.8168507,2.9305654,3.8989534,2.73153,3.288532,3.2503626,4.2258053,0.0,3.6893563,4.1673717,4.5241394,3.3280592,3.5880616,2.7464945,3.5435376,4.808901,4.588633,3.3077722,2.67095,3.9905257,2.2286463,2.5156937,4.378476
AcCdRh2.png,0.76419324,2.5450053,3.3636618,3.8181674,4.1336145,0.0,2.795488,3.1468983,2.7945843,3.029997,2.332738,3.1409507,3.146415,2.9106083,3.6202722,3.7313519,2.5196183,3.1709983,0.0,3.0835693,4.1375327,4.6499195,3.7844942,2.2904181,2.6262715,0.0,2.873679,4.5546923,3.0562868,0.0,4.011374,3.3743112,2.6096835,1.0203009,2.5618079,4.1455245,4.266405,1.9775617,3.2908025,3.615065,3.01502,4.1479506,2.7175083,0.0,0.0,1.939061,0.0,2.6440935,0.0
AcHgRh2.png,4.7222276,2.9657867,3.067103,2.5383859,2.689058,2.6133978,4.151095,3.9264448,2.6518078,3.2162752,3.0889454,2.372671,3.258165,3.356503,2.4614363,3.2275445,3.427053,3.20995,0.0,3.1730134,2.3872094,2.5383615,0.0,0.0,0.0,3.6401503,0.0,0.3200405,3.6270485,4.2352133,3.787353,3.7473814,3.6986408,3.6234245,4.1296034,4.30977,3.290197,0.0,2.1472013,2.0331917,2.1294572,3.938556,0.0,2.735797,3.8696601,2.5791984,4.2783113,0.438479,0.0
AcSnPd2.png,4.060861,2.51281,4.350684,3.6589963,4.7696166,4.8835936,2.6366472,4.16049,3.6720037,3.1038857,2.6025608,2.66114,3.3780684,3.7041554,0.0,3.267154,3.3190308,2.646535,3.8497455,2.4175518,2.3577857,2.7347043,0.0,2.3064294,4.7360086,4.831992,3.0925426,2.4246306,4.3014903,2.4841387,3.394114,0.16634077,3.605497,0.8196964,3.6200495,4.583192,4.102952,3.1855547,3.2931707,0.0,2.486903,4.568636,3.431481,2.388524,3.2571497,3.4688308,0.0,3.5882401,3.0302422
AcTlRh2.png,2.3980663,2.7914376,3.0457592,2.825384,4.322844,0.56188977,2.4364572,4.2467513,2.8329859,3.4478245,3.8086417,2.7447777,3.3603294,3.2220066,2.887812,2.695922,0.0,2.4829974,2.2834916,0.49479976,2.8314247,4.664162,4.337472,4.1545053,4.115176,0.0,3.395379,5.0598516,3.1710038,3.3286593,3.6170611,2.9291794,4.138422,2.9162118,3.2966652,0.0,0.0,3.6023626,2.3051417,3.0073836,0.0,0.0,4.43602,3.0635757,3.0457418,0.0,0.0,1.3692489,4.172922
AgHgPd2.png,4.3056726,4.0604415,2.5705676,3.067197,4.0309696,2.47683,4.8947086,4.1094036,4.627441,2.8025236,3.8294153,3.7773032,3.466291,4.675066,4.4976397,3.8998735,2.4445286,4.075066,0.0,2.757129,4.516552,3.4284368,2.4103243,3.948868,3.2704008,2.6417484,4.804698,2.7215447,2.1667476,2.7592216,1.9220561,0.0,3.085734,3.1823392,0.0,3.1102989,2.8712237,3.097682,0.0,0.0,1.3476589,3.1006258,2.91642,3.0373385,0.0,0.0,0.0,0.0,2.9808922
Al2CoIr.png,4.775651,1.4146094,3.3483915,3.2903967,2.6792893,2.5262623,3.755629,3.0915954,0.0,0.0,3.982146,4.5585346,2.9689565,2.8484359,4.5912967,3.1994917,3.0095816,2.7879777,2.9692013,0.0,4.4686337,2.966922,3.0145876,2.6706777,2.3507574,3.2851155,2.072355,2.982187,3.0097833,3.1555781,0.5920101,2.9797237,3.7814305,0.0,3.1436348,2.8931055,0.0,0.0,0.0,0.0,2.592215,0.0,0.0,1.5346233,3.3548002,0.72036487,2.5930116,2.7506335,0.0
Al2CoRu.png,4.7672563,3.251766,2.2900496,3.5418613,3.5519216,2.6771173,4.675439,3.3461776,2.8437576,2.438591,2.7315087,0.0,0.0,3.2607105,2.9840071,3.0164294,2.2792811,2.7488718,0.91338634,1.9148717,2.9463682,3.9684658,4.2492228,2.9212475,2.8203151,3.326092,2.7249782,4.2605057,3.3642015,3.6621308,2.679216,0.0,0.0,3.1490934,3.4774988,0.0,0.0,2.5791993,1.7313938,2.6533744,2.8422418,0.0,3.5499544,0.0,3.1220055,3.5204468,3.399722,0.0,3.3224988
