filename,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97
Ac2HgGe.png,5.7727323,5.392519,5.129131,5.139181,4.1239614,4.441601,5.41592,1.7063084,0.72231597,1.6318688,2.2629642,3.4934592,2.1169887,0.70553267,2.8905065,2.8551097,0.0,0.0,0.0,0.0,3.0699477,0.5839006,2.9731839,3.3702955,1.9824708,0.0,2.4823182,1.5682966,3.0278654,0.0,1.4376402,1.9414467,3.0702014,0.0,2.476892,2.364163,3.2692652,4.3509545,0.0,0.0,0.0,1.6761538,5.9198785,4.623989,4.804521,4.556795,4.167466,4.568278,4.769783,2.2981684,0.4108609,0.32625443,1.4904286,2.2156293,1.6179477,2.2989373,5.1535645,3.5702872,1.9651787,1.6759114,1.3349278,0.7039931,4.4375124,1.8552381,1.6517105,2.7577446,1.7077663,2.9678204,0.0,1.0933766,3.6213007,0.0,1.9743521,1.8811126,0.0,0.0,2.3395154,2.9386744,1.950702,0.0,0.63375324,1.6436036,1.8763214,1.4316235,5.8433647,0.0,3.1635418,3.3084204,6.4982853,0.0,3.9039714,4.79097,2.2108703,2.240574,1.6377579,0.92606056,1.9737444,2.1182847
Ac2SiAu.png,4.8191166,3.89965,2.6642244,2.9253664,3.73774,3.4509842,5.2380953,3.039074,1.7953479,2.9044316,2.5894217,1.8342551,3.4562492,1.2023901,2.7957067,2.3357563,0.59329855,0.0,0.0,0.0,1.6243637,2.3833227,0.0,0.0,0.81893575,2.9639862,0.9420943,1.7698522,3.5548174,0.0,0.0,0.45704496,0.0,0.0,2.84905,5.4189596,0.0,3.8119879,3.5523796,0.0,2.2925491,4.451722,5.538341,4.5968904,4.448517,2.978025,2.8830996,5.176112,4.738182,3.0908165,3.6984944,3.7492087,2.3964934,3.3452857,3.168428,2.5717955,1.4412713,1.750335,0.5956018,0.7470652,2.158576,1.2448727,0.0,2.2110925,0.0,4.0349693,2.0808878,1.5258155,2.8378818,0.6851331,4.5627365,0.0,0.773152,1.0990304,0.0,0.0,3.5582,4.685335,4.1972957,2.0982604,2.9591756,4.8693824,4.9398823,3.6999836,4.9199057,0.0,2.8930736,1.2236073,0.5131668,0.6287637,2.9754846,2.290125,2.9927838,2.7182643,2.814744,5.8477263,2.431344,1.219836
AcAgAu2.png,1.8212991,2.7027745,2.816994,2.5522585,1.9010625,3.0722873,1.6885087,4.6225014,2.1878576,0.5060623,1.8151388,2.3872738,0.12004572,3.7750988,4.0680456,0.0,0.0,1.820816,1.4232783,1.5289712,2.7322502,3.1279368,0.0,2.9606206,0.0,1.4543979,0.0,1.428885,7.940806,0.0,0.0,0.0,1.928024,0.7413457,5.372209,8.278056,0.0,0.0,2.2656195,0.0,1.6317266,5.2224207,2.4596426,0.0,0.0,0.22879949,1.4688287,1.8146689,2.1825213,0.12943254,1.961319,1.8765924,2.378581,0.8101276,0.74712706,1.8749901,5.9942436,2.4464798,4.51992,1.7160407,2.9345965,4.5543633,3.3716307,1.3150148,1.9097221,1.7720643,2.4038877,2.6686332,0.0,0.0,5.997059,0.0,0.0,0.0,1.1529466,2.4422443,3.3272867,8.4537325,0.0,1.6986294,3.6548038,2.0156634,0.0,4.033348,12.807505,2.6588407,4.524343,2.3434896,0.0,4.094028,6.0794907,7.537943,5.2724447,4.1567016,2.690238,2.650866,5.0903387,3.726598
AcCdRh2.png,3.7810016,1.4668343,3.2388978,2.5861697,1.9511452,2.8014045,3.446707,3.4942536,0.0,3.2007723,4.1166863,3.4394555,1.1905067,3.0667365,2.417475,0.0,0.0,0.8359936,0.0,1.6940209,2.0573277,7.469376,0.0,0.0,0.0,0.0,0.0,5.2207,4.2795906,1.5580722,0.0,0.0,3.8624756,0.0,3.77484,1.2497499,0.0,2.6219816,2.8625178,0.0,0.0,1.6243043,1.7125916,1.1370993,0.8347445,1.8699429,3.6494734,1.2665176,2.0698102,3.6668444,0.27908975,3.6645703,2.2432053,2.1470375,2.2467473,2.8684158,2.8414583,3.733396,0.0,2.5772414,1.9299014,0.4707924,2.370552,4.8845606,0.0,1.7033554,2.7080712,0.0,2.5138135,2.9515922,8.936806,3.6052594,2.0911064,2.2766395,0.0,2.9109695,6.096943,4.0068855,2.333516,3.3145235,1.2954869,0.0,0.0,1.2910132,3.8714406,0.0,0.0,0.0,0.0,1.3421874,2.3744411,2.2113929,2.5885494,3.7934272,2.8412354,2.3030088,0.0,1.335773
AcHgRh2.png,2.611462,3.0342042,2.1747706,3.705185,2.6283798,2.0282888,2.7100492,6.9080114,0.0,2.5360508,2.2028592,2.7467966,1.9308194,4.8108606,3.477372,0.0,2.5063374,1.9871603,0.0,2.457471,2.7087526,0.0,0.0,0.0,2.0994391,2.7473223,0.0,0.4805048,6.066009,0.0,0.0,0.0,0.0,1.1219189,4.878476,3.0231667,3.1233373,3.3322878,1.3737911,3.9875453,0.608505,2.9496636,2.0600348,2.2973895,1.5027275,1.0560699,1.1640823,2.3646417,0.8612466,0.4213263,0.0,0.2837468,1.8007324,0.40156454,1.0397712,0.36293536,6.13596,1.449045,2.0019367,1.3551551,0.9587631,2.1392307,2.6102679,6.2186,1.6139795,1.5128744,1.2744447,1.6680179,1.9808469,3.0775573,4.423608,0.0,0.0,0.0,2.0659842,0.055366725,2.8092475,3.1295288,3.3442187,2.84085,1.9869343,1.9182228,2.5154712,2.9135363,1.5593551,0.0,3.337421,0.0,0.0,0.0,0.21869417,6.149048,2.3969862,4.1205873,4.4953103,4.43105,3.7978213,4.008785
AcSnPd2.png,1.7742108,3.2401035,2.2767966,2.8951468,1.2278087,2.6639051,2.1072912,4.837894,1.7122456,4.5176554,3.2081256,5.093376,5.0272837,2.7622657,2.6287608,0.8241515,2.7063892,0.0,1.6213229,0.0,1.4313471,1.7606668,0.0,2.25385,3.9459426,3.7712877,0.0,0.6441119,7.4246135,0.0,0.0,0.0,0.0,0.32120964,4.8641577,3.2925432,0.0,0.16081825,0.0,2.453782,3.6804252,1.7162579,0.7847799,0.0,0.0,0.0,0.6808232,0.0,0.0,2.3463628,3.9415557,2.1046476,0.0,2.2999344,2.9582033,2.7116945,1.9784087,0.13860086,1.6073906,0.46914515,3.7945113,1.8841434,0.0,5.793768,2.8960836,0.8018545,0.032924645,0.15782629,1.9166741,4.1662498,6.248481,0.0,0.7003847,4.755709,5.4694047,1.6952925,2.8916407,8.264797,0.0,2.066213,2.5060577,1.4667671,1.9806486,4.293239,8.758734,2.3157985,4.9033923,2.286609,0.0,0.0,4.8756623,2.5351334,0.9099586,0.636128,0.8122749,1.1904967,0.0,1.6297325
AcTlRh2.png,6.2625194,2.26815,1.9616576,2.79004,3.0519829,1.4033442,5.134765,2.4562435,2.6242688,2.5742688,2.8416038,3.97856,1.8338387,1.13639,3.0548284,0.0,0.24587661,1.451256,0.2968409,0.0,2.2548976,7.367831,0.11511928,3.6127799,2.7537642,0.0,3.2958543,5.7047925,2.2569919,0.0,0.67173856,0.0,2.6842222,0.0,1.256083,5.3440003,0.0,0.0,0.0,1.9780464,0.0,4.43198,3.9639482,1.4156497,3.0065048,2.3206868,3.3281586,1.2550123,3.079208,2.1773992,0.6972788,3.6429796,0.65636253,1.2864777,3.0018046,1.5556184,2.8788314,0.0,3.274043,2.2184768,2.1442597,0.0,1.5807731,6.8350334,0.0,3.710251,2.8870418,0.0,2.7476034,3.8146386,7.325732,1.5064238,0.0,0.0,0.0,0.0,3.710775,3.8800876,2.7081833,3.4421906,0.0,3.1618443,0.0,1.8450925,1.5111203,2.0141816,3.8985012,0.34004778,0.2882729,1.4357358,0.84871995,1.0849518,4.1818957,2.683626,2.367195,0.0028975029,3.242798,0.24474218
AgHgPd2.png,3.5071716,0.24349049,4.107222,0.0,3.965259,1.6508131,2.6759696,8.201952,0.0,0.0,1.8286753,3.8342164,1.0379825,5.351299,8.695454,0.0,0.0,1.5974195,0.0,0.7467623,5.597472,2.7373173,0.0,0.84102696,0.0,2.5630803,3.737696,0.08082165,3.7078953,0.0,0.0,0.0,0.96781826,2.5828593,3.1647875,2.4372587,0.0,0.0,1.6422653,0.41517153,1.7721473,1.9468744,2.6928086,2.495909,2.6345055,2.7457561,3.2788014,1.9109106,2.358509,6.1815443,0.0,0.28634816,0.0,2.4698277,0.17576993,3.4769068,11.398599,0.0,1.9770951,3.3383665,2.6639075,0.0,6.0257616,13.676992,4.499501,0.0,3.8269694,0.0,6.039477,5.3394394,9.272537,0.89496887,2.7764552,0.3594039,0.0,1.3890146,5.38084,2.2037892,0.0,0.0,0.0,0.09188646,0.0,1.3959935,3.2436593,3.1266441,0.0,0.0,0.0,1.7529991,3.191051,1.6747789,4.372881,4.382552,2.5380192,3.0037866,4.422025,2.4444413
Al2CoIr.png,4.349109,1.7903099,3.8081617,3.695984,0.58625776,4.0347204,2.1531777,6.19995,0.0,2.3955243,2.6810958,1.9262023,0.0,4.170803,5.258015,0.0,1.4146233,0.8187814,1.563488,0.0,3.9776404,3.1243033,0.0,1.1875747,0.0,2.8963926,2.1560135,2.1099262,3.3012514,0.0,0.0,0.0,0.0,0.0,2.967695,2.8242857,0.65254855,2.6197567,2.3514452,2.2990105,2.6629798,2.584883,1.2461951,2.0666807,2.1511679,2.327161,2.2606182,1.7203562,1.437876,2.5161283,0.0,2.4110498,2.5279706,0.0,1.8529176,0.0,6.207137,0.57996786,2.6040525,2.22473,3.7335923,3.2672644,2.6967864,3.1245553,0.039994895,0.0,3.6608307,3.3927608,0.0,1.2881641,5.168726,1.317245,1.2575076,0.0,0.0,1.9066213,3.4175599,2.3491983,0.2168642,0.0,1.4660256,1.7401685,0.39344332,1.5537658,1.3265202,0.0,2.077045,0.27776912,0.0,0.53838086,0.8336512,4.3583794,2.1088734,2.9571838,2.0941756,2.5624776,2.411137,3.373065
Al2CoRu.png,6.1254873,0.0,3.9657063,3.7440403,0.7631881,3.2794726,3.9618134,8.638867,0.0,2.0132585,3.3283086,1.9727945,0.0,5.8735895,4.555547,0.0,0.0,0.0,0.0,0.42460805,3.7126741,5.631623,3.4206624,0.0,0.78591794,1.9389992,1.2955954,5.494329,2.0923955,2.37112,0.40713447,0.0,2.0026562,2.7607489,2.0070007,2.767389,2.6807024,2.1725543,3.169561,2.8704455,2.3811622,2.5474007,1.7836407,2.8326807,1.3970895,2.0058217,1.8867145,2.4604807,3.0136178,4.900262,0.0,2.177257,2.7610226,0.0,0.82872206,2.34916,9.274454,0.0,1.4649687,1.760061,6.046162,0.29885522,4.7787223,4.408464,0.19443926,0.29646295,0.0,1.5696411,0.0,1.6388211,1.8586646,0.0,0.0,1.5493531,1.5747972,2.079094,0.4166683,2.234028,1.812064,0.0,0.0,0.0,2.162293,1.3992342,2.2344818,1.7285303,2.1534367,2.955782,2.8902442,1.0952427,1.6664559,2.314562,1.6579899,3.048608,2.3197184,3.239536,2.1408987,0.98624676
Al2FeCo.png,4.365447,0.30486092,4.2380457,3.6583688,1.0955564,3.611532,2.533918,4.9293213,0.0,3.1012702,3.5667253,0.0,1.5532485,3.1472228,4.6085515,0.0,0.0,0.13468677,1.6917281,0.0,3.2628193,2.761641,0.0,0.0,0.0,0.0,0.0,2.5482469,3.09895,3.3777428,0.0,2.3696,0.40799505,2.9696155,2.8581333,2.7597005,2.7612164,1.776206,2.117392,3.1692472,3.0301158,2.832705,3.695289,2.493778,2.7216458,3.184536,3.0825264,2.1616728,3.3799448,2.7955852,0.0,2.6034105,3.3490155,0.0,1.7205489,0.7082566,7.5819297,0.0,2.4128556,3.7583122,2.2849474,2.982964,3.6589975,6.9210453,0.0,0.00088080764,3.324549,1.9126539,0.0,4.307064,4.007133,0.0,0.012905717,0.29063112,0.0,0.0,2.9928484,4.4852824,3.123069,0.0,0.0,2.0233736,2.7395678,4.1919117,0.008306151,0.7346269,0.0094992295,0.08755892,0.83401096,0.35683617,0.0,0.3769249,1.4327048,1.6360326,1.7531633,1.8206044,1.4914877,0.25139913
