filename,z0,z1
Ac2HgGe.png,-0.9275016,5.7374706
Ac2SiAu.png,0.97029203,3.8896325
AcAgAu2.png,2.5566823,6.840276
AcCdRh2.png,0.32344383,4.192595
AcHgRh2.png,0.88014555,4.12182
AcSnPd2.png,1.7651471,7.425827
AcTlRh2.png,-0.24497843,2.0478983
AgHgPd2.png,-2.9853075,3.264699
Al2CoIr.png,1.641972,5.6783504
Al2CoRu.png,0.59573555,6.1041546
Al2FeCo.png,0.7166209,6.2995176
Al2FeIr.png,-0.80323327,3.730101
Al2IrRh.png,-2.9164612,2.0115004
Al2NiRu.png,-3.2298245,2.1107094
Al2PdRu.png,-3.1514192,1.9393862
Al2RuPt.png,-1.3970993,1.7880396
AlCrRu2.png,-0.19643135,6.753976
AlCuAu2.png,2.8763936,6.23805
AlFe2Si.png,-0.4666372,5.7422724
AlFe2W.png,0.6694492,5.215653
AlGeRu2.png,0.13022487,5.543297
AlZnIr2.png,-3.4120564,2.3824203
BaSrTl2.png,0.79681635,6.792012
BeCo2Ge.png,1.7356452,5.892686
BeCo2Si.png,1.6051822,5.568255
BeFe2Si.png,1.2186798,5.76291
BeSiNi2.png,2.4446847,6.133243
Ca2PdAu.png,3.0616405,3.067941
CaAcRh2.png,-3.3911166,4.2157164
CaAg2Sn.png,0.44453907,8.520409
CaCdAu2.png,2.8326905,6.556282
CaCdHg2.png,0.47952828,8.984273
CaInAg2.png,1.805527,9.137961
CaInHg2.png,0.32212073,8.432563
CaMgHg2.png,0.4647542,8.985271
CaSnAu2.png,0.49814382,8.99798
CaSnRh2.png,-3.2633338,1.9279633
Cd2AgAu.png,2.984171,6.320108
Cd2AgPt.png,2.780482,2.7308538
Cd2AgRh.png,-3.6884418,1.8006284
Cd2PdRh.png,-3.1273959,2.9119055
Cd2PtRh.png,-1.1517287,5.416476
Cd2RhAu.png,-1.129537,5.9681997
CdAgPd2.png,-3.0022624,3.2212853
CdInPd2.png,3.5637875,2.5510924
CrSiRu2.png,-1.3574423,7.0482483
CuSnRh2.png,-3.208713,2.6690097
Fe2CoSi.png,1.2650203,6.0630245
FeCo2Ge.png,0.48652795,5.7829895
FeGeRu2.png,0.2204677,5.0387616
FeSiRu2.png,0.1006502,6.0354786
FeSiTc2.png,0.9653823,6.039299
FeTc2Ge.png,1.0250882,6.053684
Ga2IrRh.png,-2.9412267,2.0328655
GaCuRh2.png,-2.6878607,3.5933406
GaFeCo2.png,0.039132833,5.565724
GaFeRh2.png,-2.0066073,5.143562
GaFeRu2.png,-0.11450572,6.670716
GaGeRu2.png,0.20536232,5.633132
GaNiRh2.png,-2.6573474,3.5870554
GaTc2W.png,-3.3380055,6.31359
Hf2CoIr.png,-1.9030361,6.501749
Hf2CuTc.png,-1.2489967,6.628527
Hf2FeRh.png,-1.7932459,6.373188
Hf2FeTc.png,-1.8570191,6.4008245
Hf2IrRh.png,2.9012597,7.778739
Hf2MnRh.png,-0.24857984,6.3096976
Hf2MoIr.png,-1.2151424,4.752203
Hf2MoRh.png,-2.3648894,5.247666
Hf2OsRh.png,1.6763109,3.378962
Hf2ReIr.png,-0.07217991,5.4909024
Hf2TcIr.png,-1.5762291,3.8708982
Hf2TcOs.png,-1.520964,4.5101495
Hf2TcPd.png,-1.1798202,6.6544223
Hf2TcRu.png,-2.9142623,4.6865525
HfAlCo2.png,0.07896671,4.784181
HfAlCu2.png,0.74365234,7.9334617
HfAlNi2.png,2.2733808,9.56859
HfAlPd2.png,1.8522962,7.1463265
HfAlRh2.png,3.2763705,3.6100826
HfCdRh2.png,-0.084599026,2.0211053
HfCo2Sn.png,-1.8012305,6.9893928
HfGaCo2.png,0.17557532,4.882336
HfGaRh2.png,3.2681487,3.637022
HfGaRu2.png,-0.09050514,6.882963
HfGeRu2.png,-1.5235279,2.5198817
HfInCo2.png,1.8043708,4.874327
HfInRh2.png,3.3724504,2.9228635
HfMgAu2.png,0.47200254,8.489454
HfMgIr2.png,-1.2188305,1.9734961
HfMgPd2.png,3.3926845,7.1552043
HfMgPt2.png,3.1014776,7.677912
HfMgRh2.png,-0.26745248,1.9654876
HfNbTc2.png,-2.327853,4.283975
HfScCo2.png,-1.8396251,6.412473
HfScOs2.png,-1.1645269,4.037656
HfScRh2.png,2.5544171,3.446465
HfScRu2.png,-3.348357,4.2691574
HfSiRu2.png,-1.5073756,2.506864
HfSnRh2.png,3.4440913,7.0071845
HfSnRu2.png,-1.3542949,2.247239
HfTaRe2.png,-2.834495,4.671786
HfTc2Mo.png,-0.5651944,4.134452
HfTc2Sb.png,0.75383264,5.954147
HfTc2W.png,-0.56939554,4.035466
