filename,z0,z1
Ac2HgGe.png,7.9354377,6.2904434
Ac2SiAu.png,6.1441855,5.355768
AcAgAu2.png,10.311996,4.268972
AcCdRh2.png,6.2710633,4.877134
AcHgRh2.png,5.665403,5.224909
AcSnPd2.png,10.05014,4.451615
AcTlRh2.png,4.6522536,9.162311
AgHgPd2.png,1.1407796,4.633589
Al2CoIr.png,5.8529744,6.025422
Al2CoRu.png,6.6876225,5.54436
Al2FeCo.png,5.8547187,5.236016
Al2FeIr.png,6.3528633,4.5561433
Al2IrRh.png,2.356281,5.4453278
Al2NiRu.png,2.3930664,5.2481146
Al2PdRu.png,1.7895572,5.4015183
Al2RuPt.png,2.4335046,5.6828117
AlCrRu2.png,6.2568197,5.8393636
AlCuAu2.png,11.580332,1.5869228
AlFe2Si.png,6.4429345,4.62099
AlFe2W.png,8.066127,6.2484007
AlGeRu2.png,4.948306,5.166451
AlZnIr2.png,1.9827721,5.2660275
BaSrTl2.png,7.442501,5.7752247
BeCo2Ge.png,7.031566,3.9575973
BeCo2Si.png,6.9947214,3.9045792
BeFe2Si.png,5.778652,5.873443
BeSiNi2.png,7.266277,4.067931
Ca2PdAu.png,9.689075,7.503664
CaAcRh2.png,5.2071,7.2877455
CaAg2Sn.png,9.558384,2.8017406
CaCdAu2.png,11.511135,1.6621614
CaCdHg2.png,9.555246,2.6672657
CaInAg2.png,10.304579,2.5643399
CaInHg2.png,9.411339,2.6567545
CaMgHg2.png,9.582578,2.6990438
CaSnAu2.png,9.721678,2.6087432
CaSnRh2.png,4.1726875,5.365909
Cd2AgAu.png,11.588665,1.5717124
Cd2AgPt.png,6.9950714,6.090169
Cd2AgRh.png,1.5768014,5.497278
Cd2PdRh.png,1.4106072,4.8512654
Cd2PtRh.png,5.10813,4.7863965
Cd2RhAu.png,1.1374892,4.5836463
CdAgPd2.png,1.1384944,4.628899
CdInPd2.png,10.776876,7.4920177
CrSiRu2.png,6.053934,4.7573085
CuSnRh2.png,1.7046888,5.2698827
Fe2CoSi.png,6.6695886,5.6617103
FeCo2Ge.png,6.6185303,5.205012
FeGeRu2.png,6.35779,6.2727895
FeSiRu2.png,6.514975,4.7035613
FeSiTc2.png,5.9721365,4.6471453
FeTc2Ge.png,5.7098207,4.516744
Ga2IrRh.png,2.5656533,5.495159
GaCuRh2.png,1.3454831,4.7962456
GaFeCo2.png,6.567784,4.9962864
GaFeRh2.png,1.2724134,4.716579
GaFeRu2.png,6.1713157,5.3416777
GaGeRu2.png,4.997981,5.3207793
GaNiRh2.png,1.2224913,4.6807885
GaTc2W.png,7.0352573,9.485595
Hf2CoIr.png,7.0009975,5.551271
Hf2CuTc.png,7.4627166,5.332515
Hf2FeRh.png,6.2331743,7.137509
Hf2FeTc.png,7.1247153,5.9157395
Hf2IrRh.png,9.28546,7.2822905
Hf2MnRh.png,8.422082,5.217151
Hf2MoIr.png,4.2124352,6.7289276
Hf2MoRh.png,5.328689,7.859498
Hf2OsRh.png,7.0580244,7.278841
Hf2ReIr.png,7.3783555,6.3188305
Hf2TcIr.png,5.435525,8.043176
Hf2TcOs.png,4.1548524,6.7749443
Hf2TcPd.png,7.1859484,6.825687
Hf2TcRu.png,3.5271025,7.1021476
HfAlCo2.png,6.112536,4.27016
HfAlCu2.png,11.083996,2.5072181
HfAlNi2.png,7.550264,8.339551
HfAlPd2.png,10.676473,4.5343776
HfAlRh2.png,8.925018,7.904143
HfCdRh2.png,4.760369,9.037454
HfCo2Sn.png,7.365387,4.7351
HfGaCo2.png,5.9682107,4.3183064
HfGaRh2.png,8.897785,7.9122944
HfGaRu2.png,3.442001,8.3472
HfGeRu2.png,5.4205694,5.8980427
HfInCo2.png,6.261331,6.0949087
HfInRh2.png,10.459562,7.6754665
HfMgAu2.png,9.800639,3.288304
HfMgIr2.png,3.138663,6.003389
HfMgPd2.png,10.176764,4.676216
HfMgPt2.png,9.839947,5.0176764
HfMgRh2.png,4.4988036,8.955482
HfNbTc2.png,3.5537117,7.236029
HfScCo2.png,7.2380357,5.6873083
HfScOs2.png,4.1841497,6.881538
HfScRh2.png,9.368163,7.4790087
HfScRu2.png,3.4693055,6.8744116
HfSiRu2.png,5.4082847,5.8878465
HfSnRh2.png,10.483475,4.9668903
HfSnRu2.png,4.6646347,6.3359857
HfTaRe2.png,4.1043887,7.129835
HfTc2Mo.png,6.2245336,7.6577506
HfTc2Sb.png,5.9278727,5.4887958
HfTc2W.png,6.0765786,7.652192
HfZnAu2.png,9.632,2.7438304
HfZnCo2.png,5.436794,5.9459896
HfZnCu2.png,9.957465,3.0846975
HfZnIr2.png,4.223558,6.1736035
HfZnNi2.png,10.418916,4.941115
HfZnRh2.png,4.820137,9.092323
HfZrTc2.png,3.4426026,7.298693
HgPd2Au.png,1.1331683,4.6216035
InPd2Au.png,1.280118,5.6421523
LaInNi2.png,8.558056,6.6061893
LiAlNi2.png,3.6282175,5.685453
LiCo2Ge.png,6.9838424,3.9331806
LiCo2Si.png,6.9212065,4.0510345
LiGaNi2.png,3.5892675,5.759566
LiNi2Ge.png,7.1296334,3.8953223
LiNi2Sn.png,6.9533525,3.947226
LiSiNi2.png,7.3560433,4.0009074
Mg2AgAu.png,11.514751,1.6263951
Mg2AgHg.png,10.417254,2.4209785
Mg2AgPt.png,10.739424,7.555348
Mg2AgRh.png,1.3150221,5.607346
Mg2IrPt.png,5.261172,4.704752
Mg2PdPt.png,1.2461314,5.6360636
Mg2PtRh.png,5.2039294,4.7307415
Mg2RhAu.png,1.3183671,5.6119556
MgAlAg2.png,10.437766,2.260743
MgAlPd2.png,10.697315,7.577108
MgAlRh2.png,1.6407149,5.1024485
MgCdAg2.png,11.646195,1.5286553
MgFeRh2.png,5.78433,4.55704
MgGaAg2.png,10.373338,2.3224766
MgGaIr2.png,4.805979,5.3638473
MgGaNi2.png,7.132135,3.962775
MgGaPd2.png,10.659409,7.637095
MgGaPt2.png,10.643739,7.4556117
MgGaRh2.png,1.8104064,5.193537
MgGeRh2.png,3.4393787,5.577239
MgHgPd2.png,1.2959021,5.627183
MgInPd2.png,10.590154,7.634426
MgInRh2.png,5.2376947,4.8120365
MgMnPd2.png,7.8924384,6.668716
MgMnRh2.png,6.621512,6.731119
MgNbRh2.png,6.679122,7.5516906
MgNi2Sn.png,7.346835,4.3315344
MgPd2Au.png,1.1598772,4.6689844
MgRh2Pb.png,3.960884,5.5230107
MgRu2W.png,5.207492,7.431746
MgSc2Al.png,8.503645,5.279498
MgSc2Cd.png,9.082933,3.875424
MgSc2Hg.png,8.785211,4.1504955
MgSc2In.png,8.735509,4.7438207
MgSc2Tl.png,8.7598715,4.7902985
MgScAg2.png,10.609518,3.2297883
MgScAu2.png,9.935935,3.0393555
MgScCd2.png,11.015775,2.67236
MgScHg2.png,11.0261345,2.6306741
MgScPd2.png,9.508476,7.5354924
MgScPt2.png,10.519715,7.644429
MgScRh2.png,3.0670269,6.061183
MgScZn2.png,9.527855,2.7443082
MgSiIr2.png,4.1756654,5.329612
MgSiRh2.png,2.3179567,5.236587
MgSnIr2.png,5.980137,4.7397923
MgSnPd2.png,11.480765,1.6949672
MgSnRh2.png,2.010704,5.3528395
MgTaIr2.png,6.609141,9.0664625
MgTaOs2.png,4.10576,6.7977786
MgTaRh2.png,6.618575,7.9015765
MgTaRu2.png,3.5256453,7.984295
MgTiIr2.png,4.5209565,8.436314
MgTlRh2.png,5.124324,4.849323
MgVRu2.png,5.255462,7.302597
MgZn2Ir.png,10.4330635,7.2401547
MgZnAg2.png,11.528104,1.6424445
MgZnAu2.png,11.567364,1.5874164
MgZnPd2.png,1.2503052,5.651105
MgZnRh2.png,7.080487,5.107818
MgZrAu2.png,10.758306,3.0487525
MgZrPd2.png,9.272852,5.260717
MgZrPt2.png,10.201679,4.643619
MgZrRh2.png,5.0090337,8.859996
Mn2AlV.png,6.881754,5.9399934
Mn2AlW.png,6.892709,6.3419533
Mn2CrCo.png,7.397961,6.1914215
Mn2IrRh.png,7.041681,5.6876826
Mn2NbAl.png,8.759139,6.00053
Mn2PdPt.png,6.8369484,7.2059293
Mn2VSi.png,8.735066,6.1302524
MnAlAu2.png,10.328198,2.9986699
MnAlCo2.png,7.083846,5.1358166
MnAlFe2.png,6.621611,4.804822
MnAlIr2.png,7.692228,5.798874
MnAlNi2.png,7.842804,5.8240376
MnAlOs2.png,7.2673798,6.0019827
MnCo2Ge.png,6.827036,6.1777544
MnCo2Si.png,5.498353,6.2589025
MnCo2Sn.png,5.802473,6.109871
MnFe2Si.png,6.320616,4.9943323
MnGaCo2.png,6.314328,4.9696746
MnGaRh2.png,5.8191533,6.0885286
MnGeRh2.png,6.646572,6.6313634
MnGeRu2.png,6.8734946,6.6305485
MnInPd2.png,9.101312,6.5910263
MnInRh2.png,2.7453482,5.8058066
MnSiRh2.png,5.333977,6.397307
MnSiTc2.png,6.4052653,4.823828
MnSnPd2.png,10.24019,4.021763
MnSnRh2.png,6.7353263,4.953901
MnSnRu2.png,7.075426,5.4430566
MnTc2Sb.png,6.1318636,4.5760384
MnV2Cr.png,7.260882,6.6501064
MnV2Os.png,7.2904234,6.500054
MnVRu2.png,6.843431,6.646595
MnZnIr2.png,5.811245,6.113142
MnZnNi2.png,6.4781547,6.650815
MnZnPd2.png,7.6028824,6.9774213
MnZnRh2.png,2.8860257,5.9528413
NaTlPd2.png,1.4041467,5.6953955
Nb2MoOs.png,6.0782723,7.129319
Nb2MoRu.png,5.802984,6.736971
Nb2ReRu.png,8.198038,7.4282327
Nb2ReTc.png,4.5729523,7.558244
Nb2TcOs.png,7.3961096,7.348785
Nb2TcRu.png,7.4567337,7.046354
NbAlCo2.png,7.678658,4.9705906
NbAlOs2.png,6.6037183,9.185384
NbAlRu2.png,6.8926606,9.463854
NbGaCo2.png,7.5584764,4.9708734
NbGaFe2.png,8.185539,5.89586
NbGaOs2.png,6.716778,6.1310315
NbGaRu2.png,6.9143763,9.496225
NbGaTc2.png,8.859236,6.551954
NbGeRu2.png,6.217261,8.261023
NbInRu2.png,7.041923,9.50017
NbSiTc2.png,6.300638,6.319926
NbSnRu2.png,6.2174945,8.302515
NbTc2Ge.png,7.16674,8.982232
NbTc2Sn.png,7.1305866,8.87184
NbZnCo2.png,6.288426,6.1580067
NbZnRh2.png,9.85226,7.4107246
NbZnRu2.png,6.387872,5.8877425
NdInNi2.png,7.8047523,5.872838
PaAlFe2.png,6.8798165,4.317409
PmInNi2.png,7.5853915,5.818135
Sc2AgHg.png,9.650948,3.6067474
Sc2AgOs.png,9.201552,7.5486703
Sc2AgRu.png,9.302371,7.5262594
Sc2AlTc.png,10.106213,5.148896
Sc2AlZn.png,8.77696,4.6164484
Sc2CdIn.png,8.744558,4.5406213
Sc2CoOs.png,5.32913,4.5630713
Sc2CoRu.png,5.359513,4.5921574
Sc2CuOs.png,9.073291,7.708946
Sc2CuPt.png,10.3835335,3.4469132
Sc2CuRu.png,9.160357,7.6429067
Sc2GaCu.png,8.832054,4.5751467
Sc2InAg.png,8.687896,4.3892636
Sc2IrPd.png,9.223487,7.1220417
Sc2IrRu.png,3.4863229,6.791518
Sc2NiIr.png,8.918129,6.871663
Sc2NiOs.png,8.193192,8.082331
Sc2NiPt.png,9.09134,5.916625
Sc2NiRu.png,5.406896,8.663872
Sc2OsPt.png,5.4663,8.168739
Sc2PdPt.png,10.10466,4.671722
Sc2RuAu.png,8.556257,6.504999
Sc2RuPt.png,5.6942563,8.481422
Sc2RuRh.png,3.4561312,6.761371
Sc2TlCd.png,8.555169,4.8732224
Sc2TlHg.png,8.5098915,4.88143
Sc2TlZn.png,8.580287,4.8953114
Sc2ZnAu.png,9.779186,3.43982
Sc2ZnGa.png,8.835825,4.674038
Sc2ZnIr.png,10.337046,4.069089
Sc2ZnOs.png,7.1539207,5.4958935
Sc2ZnPt.png,9.877206,3.4121585
Sc2ZnRu.png,10.280333,4.49962
ScAlAg2.png,10.977439,2.642694
ScAlAu2.png,10.644037,2.6106572
ScAlCo2.png,7.075069,4.4930553
ScAlCu2.png,10.741151,2.6466792
ScAlIr2.png,4.480095,8.708505
ScAlNi2.png,9.291314,5.2536383
ScAlRh2.png,4.60248,9.098434
ScCdAg2.png,10.751528,3.14976
ScCdPd2.png,9.645242,7.569862
ScCdRh2.png,2.3754458,5.5864687
ScCo2Sn.png,6.6966987,4.4284434
ScGaCu2.png,10.668784,2.566554
ScGaIr2.png,5.3144765,5.8694043
ScGaNi2.png,9.292838,5.2113175
ScGaPd2.png,10.189746,4.7099004
ScGaRu2.png,6.5454197,4.808605
ScInAg2.png,10.984987,2.71978
ScInCu2.png,10.770773,2.7470458
ScInIr2.png,4.333004,8.497363
ScInNi2.png,9.420855,5.1620474
ScInPd2.png,10.045542,4.7553988
ScInPt2.png,9.705396,5.02761
ScInRh2.png,4.6073394,9.043254
ScNbOs2.png,6.019595,7.653287
ScNi2Sn.png,10.164428,3.8419812
ScPd2Pb.png,10.546224,2.7814472
ScRh2Pb.png,8.127548,7.7113943
ScSnPd2.png,10.567871,2.8139663
ScSnRh2.png,8.517567,7.9092016
ScSnRu2.png,5.58366,5.130509
ScTaOs2.png,5.830617,8.211367
ScTaRu2.png,5.716287,8.302913
ScTc2W.png,6.012088,8.556287
ScTiRu2.png,3.642644,7.100869
ScVRu2.png,6.0658255,8.08377
ScZnCu2.png,10.209023,3.4892282
ScZnPd2.png,9.745688,7.5140457
ScZnPt2.png,10.6349325,7.6106224
ScZnRh2.png,1.9998868,5.401464
Si2OsRu.png,5.7689266,4.4629364
SiTc2W.png,5.855134,6.4425764
Ta2CrOs.png,7.6591344,6.2689185
Ta2CrRu.png,7.803391,6.261094
Ta2MoIr.png,7.333882,7.137635
Ta2MoOs.png,4.395376,7.719649
Ta2MoRu.png,4.5570383,7.614909
Ta2MoW.png,5.576165,6.913612
Ta2NbIr.png,5.998241,6.883284
Ta2NbOs.png,4.39096,7.675304
Ta2NbRe.png,4.8865705,6.807491
Ta2NbRh.png,6.5088477,5.3178296
Ta2NbRu.png,4.3925347,7.6041827
Ta2OsW.png,6.2618628,7.365909
Ta2ReMo.png,3.668429,7.7797217
Ta2RuW.png,4.232775,7.5170584
Ta2TcMo.png,3.7114131,7.73059
Ta2TcOs.png,7.2637854,7.4762573
Ta2TcRu.png,7.338461,7.3328557
Ta2TcW.png,3.7993405,7.61241
Ta2VOs.png,5.7368565,6.622959
Ta2VRu.png,7.917658,6.5888276
TaAlCo2.png,7.8167725,5.175578
TaAlFe2.png,7.5834827,5.9107833
TaAlOs2.png,6.7094707,9.351893
TaAlRu2.png,6.940808,9.613342
TaCuRh2.png,4.8696523,8.75513
TaFeRu2.png,6.428972,5.144553
TaGaCo2.png,7.6199512,4.945772
TaGaOs2.png,6.7584853,9.37334
TaGaRu2.png,7.012791,9.581008
TaInRu2.png,4.4371204,6.3978605
TaMn2Al.png,8.67853,6.0629387
TaMnRu2.png,6.2326417,7.005403
TaNbRe2.png,4.347504,7.4872108
TaNbTc2.png,4.50682,7.646193
TaSnRu2.png,4.9531307,6.347681
TaTiMn2.png,7.483512,6.4121923
TaTiOs2.png,6.971008,7.4668446
TaTiRe2.png,4.13558,7.2517433
TaTiRu2.png,7.337899,7.3400187
TaTiTc2.png,3.6614382,7.5990696
TaZnCo2.png,6.2936044,6.321588
TaZnRh2.png,10.332239,7.6371946
Ti2AlMo.png,8.641769,5.9480495
Ti2AlTc.png,8.404786,5.9201636
Ti2AlW.png,6.8082623,6.374977
Ti2CoIr.png,7.254043,5.7929583
Ti2CoMo.png,6.640411,5.0313034
Ti2CoOs.png,7.5254927,6.0246053
Ti2CoTc.png,7.1347013,6.1517673
Ti2CrIr.png,8.213776,6.2814903
Ti2CuRe.png,7.554694,5.5188837
Ti2FeIr.png,7.8437977,6.361697
Ti2FeOs.png,6.341252,7.2558484
Ti2IrW.png,4.514439,6.501972
Ti2MnCo.png,7.1593714,6.03581
Ti2MnIr.png,6.4896345,6.983776
Ti2MnNi.png,7.7695055,6.119162
Ti2MnOs.png,8.199969,6.0543275
Ti2MnRh.png,7.9097433,6.56556
Ti2MnRu.png,8.140748,6.0384464
Ti2MoOs.png,5.8476825,7.0769362
Ti2MoPd.png,6.4812336,7.1794953
Ti2MoPt.png,6.597999,5.304681
Ti2NiIr.png,8.125764,6.5410705
Ti2NiMo.png,7.122779,5.1426644
Ti2OsRu.png,5.83194,7.4860096
Ti2ReIr.png,5.994969,6.806258
Ti2TcIr.png,6.07621,6.811031
Ti2TcNi.png,8.206086,7.246937
Ti2TcOs.png,6.35737,8.679215
Ti2TcPd.png,8.407322,7.345782
Ti2TcPt.png,8.2322445,7.2356534
Ti2TcRh.png,6.379501,7.2053246
Ti2TcRu.png,3.5808408,7.206407
Ti2ZnTc.png,7.574645,6.0691495
TiAlCu2.png,11.019271,2.7989357
TiAlFe2.png,7.7110596,5.8004484
TiAlNi2.png,7.5589366,8.326129
TiAlOs2.png,3.7295735,8.314297
TiAlPd2.png,10.155972,4.2507005
TiAlRh2.png,8.697083,7.3281803
TiAlRu2.png,3.4028986,8.400654
TiCo2Ge.png,7.477474,4.875567
TiCo2Si.png,7.572658,4.794551
TiCo2Sn.png,7.1249504,4.9228783
TiCrTc2.png,5.961502,4.7651567
TiFe2Si.png,6.316008,5.646948
TiFe2Sn.png,6.932296,6.54539
TiGaCo2.png,6.3582854,6.4662867
TiGaCu2.png,9.742054,2.8620813
TiGaNi2.png,7.5864477,8.301508
TiGaRu2.png,3.5197408,8.37734
TiInCu2.png,10.070208,4.112116
TiMn2Al.png,8.879372,6.049187
TiMn2Si.png,8.643701,6.077437
TiMn2V.png,7.87119,6.097773
TiMn2W.png,8.120965,5.9025316
TiMnCo2.png,6.7880344,7.2165914
TiMo2W.png,5.687216,6.841017
TiNbRe2.png,3.7548091,7.7277822
TiNbTc2.png,3.749493,7.668486
TiRe2Mo.png,6.737567,7.4402146
TiRe2W.png,4.344865,7.498671
TiSiOs2.png,6.7762833,9.191278
TiSiRu2.png,6.9373083,9.284453
TiSiTc2.png,3.448534,8.332652
TiSnRh2.png,9.119892,5.864193
TiTc2Ge.png,8.9845705,6.6367064
TiTc2Mo.png,6.343335,7.6026797
TiTc2Sb.png,6.518066,4.6855054
TiTc2W.png,6.421818,7.625131
TiVRe2.png,4.2864842,7.3222528
TiZnAu2.png,9.694614,2.841812
TiZnCo2.png,5.404139,6.205272
TiZnCu2.png,10.022713,3.011637
TiZnIr2.png,4.3695774,6.1910567
TiZnNi2.png,10.456723,5.021414
TiZnPd2.png,10.309136,4.7631764
V2CrOs.png,7.3349123,6.492418
V2CrRu.png,6.509328,6.893575
V2CrTc.png,8.241066,5.666103
V2MoOs.png,4.5792828,7.5717435
V2MoRu.png,4.746404,7.608906
V2MoW.png,5.7640886,6.9489484
V2OsRu.png,8.017965,6.2581983
V2OsW.png,4.496013,7.616633
V2TcOs.png,7.7224145,6.775391
V2TcRu.png,7.754066,6.6062436
VCo2Ge.png,7.144624,5.251669
VFe2Si.png,6.4194794,5.547809
VGaCo2.png,6.771611,5.0921006
VGaFe2.png,8.578819,6.0945683
VGaOs2.png,5.4829683,6.532088
VGaTc2.png,3.5130122,8.344573
VSiOs2.png,6.136072,7.8964677
VSiRu2.png,6.22865,7.868207
VSiTc2.png,7.1640186,8.860095
VSnRu2.png,6.9258413,6.4543304
VTc2Ge.png,7.269603,8.675497
VZnCo2.png,6.833879,5.390739
VZnRh2.png,8.865529,7.0538583
VZnRu2.png,5.3284755,7.3617277
Y2AgRu.png,7.342399,7.487177
Y2AlZn.png,8.84014,4.5715647
Y2CuRu.png,8.643871,7.9264035
Y2IrPd.png,9.166287,7.12012
Y2IrRh.png,5.6093454,8.39703
Y2PdRu.png,8.299266,7.9873166
Y2ZnIn.png,8.604225,4.8745213
Y2ZnRu.png,10.561202,4.779478
YAgHg2.png,10.560593,2.773929
YCdAg2.png,10.606519,2.7959282
YCdAu2.png,9.664812,7.3725214
YGaRh2.png,4.63492,9.127346
YInAu2.png,9.558126,2.6559296
YInPd2.png,10.281551,4.210167
YInRh2.png,4.5504684,9.076062
YMgAg2.png,10.700133,3.042117
YMgAu2.png,10.596326,2.9439845
YMgCd2.png,10.972565,2.6913364
