filename,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48
Ac2HgGe.png,0.84746665,0.0,0.008298601,1.3747531,0.82850623,0.0,0.3757609,0.08550119,0.044345062,0.20593917,0.0,3.726276,0.534932,0.0,1.2529917,3.9059117,2.106789,0.0,0.0,0.5038636,1.6967852,0.6198684,0.0,2.4430165,3.173091,0.23924157,0.0,0.41465923,0.03197114,3.2101817,0.035772033,0.0,1.6824081,0.0,0.0,0.38078564,0.0,0.07237602,1.4307168,2.4183824,0.0,0.9188258,3.0762053,0.24179006,2.812582,0.0,5.4869967,0.46579123,2.2034366
Ac2SiAu.png,0.7642111,1.2294993,0.2370274,0.0,0.0,0.0,0.0,0.24010946,0.0,3.425137,2.2811751,0.0,1.5579727,0.36341715,0.24055871,1.5342648,0.0,0.06804468,0.98537266,0.0,0.3170149,1.9584491,0.0,0.9520277,0.51331043,0.0,0.0,0.038858294,0.5631261,2.6467352,1.6280203,1.2506677,7.820346,5.6393204,0.0,1.6334639,0.0,0.019046826,0.0,0.0,1.5011529,3.0250173,2.7076478,0.36221936,4.0212517,1.8264391,0.030947393,0.0,1.7266109
AcAgAu2.png,4.4208856,0.2913769,0.78491646,0.06607009,1.3338851,0.807761,3.1603014,0.2848182,0.019563016,0.6920024,0.0,0.0,0.0,0.93611586,1.6927651,0.16740207,0.588462,3.9459023,2.5848615,0.0,0.24912998,2.8385108,0.0,0.0,0.0,0.0,0.7153063,1.781807,2.050499,0.0,5.0425916,5.2049327,2.8864422,0.0,1.0291144,6.499495,0.0,0.0,0.0,1.1143732,0.5561478,4.151035,8.460387,0.29817438,2.3089275,6.054652,1.0662372,0.0,6.775577
AcCdRh2.png,1.417264,0.0,0.0,3.1025307,1.2238952,0.0,0.9483172,1.4250667,0.0,1.4088477,1.1619903,2.329174,0.2979004,1.2439421,1.4455503,0.0,0.0,0.0,0.74164987,0.02151691,0.0,6.8242025,2.7597466,0.0,0.0,0.009415627,1.7946742,4.819555,2.1014419,0.0,2.0262058,0.7931528,0.0,0.0,2.125759,0.9198339,3.4734962,0.21878451,1.3394593,3.4080262,0.0,1.6493073,0.9914366,0.0,0.21691248,0.0,0.20425323,0.105793215,0.7736363
AcHgRh2.png,3.1274354,0.0,1.8597765,1.3458312,0.0,0.4971377,2.306343,5.0352845,0.0,0.0,0.0,0.0,0.0,3.644267,0.40137407,2.7210279,4.1814556,3.2250311,0.0,0.33935738,1.7153244,0.9908472,0.03579247,0.0,0.0,1.595813,0.0,0.5741813,0.0,0.0,1.3906609,0.6122135,0.0,0.22998391,0.28784424,5.165019,2.4521725,0.0,0.0,0.16037652,0.24161382,3.851554,0.0,0.0,3.8917406,0.8579851,1.5900669,0.0,1.1705092
AcSnPd2.png,0.9544437,1.8947659,3.7353725,0.94571394,5.741125,4.6493664,0.0,4.3799057,0.0,1.339208,0.6600362,1.5596186,3.6093822,2.7950923,0.0,3.1260853,2.4860191,0.0,0.0,0.0,0.62416476,0.19263029,0.0,1.2154675,5.4703846,4.8798866,0.04471618,0.0,1.6282747,0.0,1.7027886,2.3822126,4.6754713,0.2161288,0.8241504,6.7472825,0.0,0.0,0.0,0.48854178,1.7553612,3.4441109,5.1401653,0.6825129,3.6933079,4.975399,0.51948744,0.0,4.136786
AcTlRh2.png,0.0,0.0,0.6640535,0.6140538,3.2640033,0.33239162,0.0,2.1429102,0.008815314,3.4697409,0.0,0.0,2.0309844,1.3002747,1.6364781,0.0,0.2661419,0.4591366,0.42570806,0.0,0.0,5.644463,0.0,0.48715007,0.0,0.0,1.1703167,2.7005692,4.1529493,4.2592487,7.147498,1.3032184,0.0,2.5567794,4.9503355,0.8127943,0.0,0.0,1.8983493,1.0296414,0.0,0.98079187,1.8686743,0.0,0.7833222,0.4530192,0.86567056,0.0,1.7378626
AgHgPd2.png,3.8966315,0.0,0.90229696,1.4422019,1.8743382,0.79760075,4.128928,8.168724,0.0,0.0,0.0,1.161863,0.25699228,6.2930946,8.147931,1.4394549,2.3844912,2.9598262,0.0,0.0,7.498734,4.8490496,1.1997231,0.0,2.9237032,0.8018193,0.0,2.7382593,0.54965514,0.83757186,0.0,0.10525948,1.63138,0.57626104,0.86610126,2.1394858,0.9041885,0.0,0.07509686,0.0,0.0,2.168416,1.2014804,0.38490164,0.33497545,0.0,0.08996213,0.041215196,0.6437477
Al2CoIr.png,2.484291,0.0,2.6109886,2.7020164,0.0,0.0,1.7470149,2.623054,0.0,0.0,1.2378414,3.0831714,0.0,1.791385,3.5946755,0.0,1.0486575,1.220669,4.1735883,0.0,2.6359966,3.453115,0.0,0.0,0.0,0.0,0.0,1.6402903,2.9767575,1.8435588,0.0,2.1687212,3.3518167,0.0,2.162381,0.84997326,1.596909,0.20456572,0.0,0.747054,0.15315388,1.7700076,0.040338695,0.21425535,1.5465169,0.0,0.0047579934,0.0,0.52849776
Al2CoRu.png,3.7259493,0.0,0.0,2.542626,3.1379762,0.15772085,3.1268208,2.9991157,0.39451623,0.4111579,0.0,0.7388765,0.4579521,2.8105645,1.3559355,1.6482863,0.0,0.47504675,0.17996234,0.0,1.7635717,2.377673,0.0,0.0,1.2048904,0.5432972,0.0,0.56824327,3.151465,4.1395044,0.057081293,0.0,0.25341502,2.076052,3.6102157,0.0,0.0,2.0525804,0.43455014,0.0,0.0,0.7739065,1.2207944,0.45140442,1.5828235,1.3845458,2.3012328,0.0,1.0757983
