filename,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97
Ac2HgGe.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9864736,5.887868,6.192013,6.144847,5.1603794,5.984571,5.7338934,0.54941845,0.89254045,1.7868761,1.2668865,2.6874218,2.1778355,1.4633522,1.8954221,2.197783,0.5032131,0.0,0.0,0.0,0.74765277,0.232637,2.2321906,2.897511,1.487884,0.6154345,0.8701707,0.5941974,0.744725,0.87233883,0.21378127,1.7823454,1.9896085,1.193927,0.5245163,0.13181014,2.240027,2.7030087,1.0764616,0.36584613,0.8366549,0.17337328,2.2099085,0.0,0.0,0.0,0.0,0.0,0.0,3.9609451,3.2540677,3.0372171,2.5224154,1.7212241,2.4926815,4.175211,1.7524791,1.4161417,2.7136135,2.309871,3.4823284,0.79175836,0.9470215,2.7994022,0.61122864,1.3776335,1.0235891,0.81922585,1.053098,1.5005872,1.3250442,2.917553,0.6583186,0.30004144,1.2351532,0.9191825,1.1413248,3.2530422,0.24905777,1.5626851,2.999933,3.9694626,1.1256484,2.0068486,2.6422858,2.3036118,2.100512,2.0627873,1.9605228,2.0576186,1.8917432
Ac2SiAu.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21794,4.6063538,2.8981624,2.4870932,3.9940488,4.3024077,5.553193,1.5252477,1.7866118,1.626107,0.90377647,1.2801479,2.1416836,1.7171342,0.5327457,1.9974661,0.8597836,0.0,0.47660524,1.0640092,0.0675917,0.6279765,0.35093012,0.14604962,0.5938633,2.497617,1.5248315,0.037124448,1.1975634,1.2023497,0.35387117,0.48869392,1.6582947,1.8436548,1.8327323,3.102945,2.1521013,1.818799,3.0391006,0.040521197,0.712112,2.8240352,2.3629847,0.0,0.0,0.0,0.0,0.0,0.0,1.4256921,1.0602102,0.46280426,1.3390615,1.3732144,0.70427877,2.5421014,1.8148069,1.5411563,3.7527285,1.8732343,1.0250424,1.4985094,1.2017512,2.959901,1.2872076,1.3150696,0.6155463,0.61162674,0.29730946,1.0812039,2.76407,3.0239968,2.5016925,2.8120136,4.264135,3.4968045,1.3846824,2.1865032,0.6959734,1.7286001,1.4993443,1.9050248,0.23822641,0.10692316,1.9709718,2.193167,2.4799895,2.5038583,3.2148075,1.7641194,1.9710878
AcAgAu2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0012045,1.5513723,1.5876011,2.252178,1.6505127,2.3747437,1.0495325,2.6343029,1.452873,0.57001567,0.79468066,0.45589986,1.8017771,3.099252,1.744172,1.2378048,0.17366886,1.2980303,0.6822578,1.1597563,0.0,0.0,1.5634668,2.620243,1.768756,0.6610168,1.0278226,0.0,2.1193297,3.7637324,1.825813,1.9266915,3.157302,1.8932781,3.8435426,3.8039231,2.405531,1.250349,1.6630076,1.2738273,0.95853424,3.8778162,0.99223834,0.0,0.0,0.0,0.0,0.0,0.0,3.494124,2.3274055,3.1300285,1.2862151,2.666682,3.489986,2.193685,1.2647003,1.3981292,1.7136602,2.2946782,2.1690245,0.8094458,1.884715,3.0514495,0.633075,1.7156342,0.43469456,1.2580807,1.5509634,1.5621808,2.6882339,1.5216231,3.0902042,2.8764591,1.795605,0.42682242,1.506314,5.3023777,1.9199378,3.0885665,1.6456957,0.48059234,2.436663,2.9722095,3.668858,1.5868143,3.243342,0.8690902,1.9773704,2.9796004,2.9093406
AcCdRh2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7639678,1.0367495,3.6164813,2.1336164,0.95030385,2.711952,2.0966394,0.75503147,1.0851029,2.9169018,2.5459883,3.5486627,0.5011581,1.0799202,0.560961,0.89496076,0.41342372,0.2043136,0.35917914,0.66837245,0.18549243,3.745911,1.3821871,0.0,0.14721045,0.0,0.011295617,3.0358543,2.3798873,3.384686,0.9344008,1.648451,2.4739628,1.1775689,2.3777397,1.6758417,0.23324758,1.2884163,1.2147276,0.030510033,1.4485297,1.2154992,2.0449288,0.021501496,0.0,0.0,0.0,0.0,0.0,1.5680861,1.838213,0.4273903,1.2945504,1.573126,1.1093299,1.9377371,2.729965,1.5989599,2.8938215,2.6543102,1.489812,1.1895417,1.9323064,4.809085,2.8177698,1.792238,1.8030678,0.7078228,2.3452349,3.126966,2.6681116,0.530539,2.6484947,1.1568941,0.0,0.94308037,1.9570408,2.9237802,0.98901963,0.0,1.1202195,1.1815215,0.7254106,1.8173952,1.5286751,0.9958006,3.380431,1.4980676,1.2768118,0.68388015,0.8508901
AcHgRh2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.013473,1.4327252,1.1961278,2.6710842,1.4379563,1.4477206,1.1296,3.933983,1.8175006,0.96573716,1.0935206,1.5295143,0.6779273,3.1370037,2.0193439,1.617909,2.4952786,2.3509414,0.0,1.4248059,1.2857261,0.0,0.0,0.0,0.8141801,2.59905,0.08609546,0.0,3.965227,2.7525463,0.0,0.2657128,0.9008173,1.1941531,3.8249896,1.8299471,2.8118553,1.5175203,1.3906422,2.946913,0.17573667,1.8260739,0.52909124,0.07069624,0.0,0.0,0.0,0.0,0.10916156,2.6517048,2.0080476,1.4408556,2.014214,1.3769335,1.968613,2.5841715,3.6897345,1.3715994,1.1859313,0.5449276,1.3529117,1.0998075,3.3008482,2.776649,0.3463714,1.8128028,0.4601557,1.1558279,0.3572741,1.7030716,2.4888654,2.281195,2.70156,1.6601336,1.2132728,1.6202348,1.2783326,2.263219,0.0,0.268724,0.0,0.3433048,0.0,1.0926627,3.6366773,1.9090316,1.4214339,2.5694017,3.1802669,1.1200899,3.1222012
AcSnPd2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444565,2.870034,2.175549,2.4907796,0.46391308,1.4747012,1.0678387,2.786408,0.5874274,4.1014113,2.370948,4.3531046,6.045691,2.0541203,0.5690861,2.5835683,3.1702766,0.0,0.5521714,0.99534446,0.91815686,0.0,0.6265604,1.203726,3.1002274,4.9772987,0.0,0.0,3.1678557,2.529251,1.1539506,0.5119911,1.3110534,1.3604897,3.075402,1.8247133,2.2157714,1.3021923,1.5086507,1.2877076,2.5770316,0.97783315,1.4955168,0.10593879,0.0,0.0,0.16333327,0.2196496,0.2267476,1.006785,0.49743575,2.2095895,2.6059997,2.4751883,1.3033087,0.62544906,3.9710057,2.016276,2.025564,2.2410712,3.073591,2.9983299,2.9875295,2.593656,1.1712563,1.3102163,2.3830867,4.2834444,2.0313509,1.3135364,3.390968,1.5286381,2.6865647,3.0150788,2.5724332,0.3945397,1.9548789,4.2328653,1.5982413,2.8432887,0.97786915,1.4588602,0.7969412,3.558249,1.7829696,1.601361,1.861282,0.6407618,1.7775419,1.2489899,1.2194755
AcTlRh2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.710826,2.513587,1.4774883,1.15003,1.8518151,2.358344,3.7468016,0.16823572,1.8689927,1.0856099,1.0320474,3.3222585,0.69881725,0.25792867,0.42129436,1.2216939,0.0,0.7019191,0.79516006,0.25945777,0.0,3.350613,3.736593,3.7422519,3.2886758,0.0,2.7919195,4.347377,0.44869554,0.62498057,1.3668075,1.0147271,2.1146374,0.8093679,0.0,3.6214197,0.9069506,0.0,0.0,0.66507834,1.0934064,2.8607328,1.6993577,0.0,0.0,0.0037711505,0.0,0.0,0.0,2.9136345,1.8794342,2.2564692,2.0659275,1.9932821,0.67576605,3.3080926,3.2263362,1.9560409,3.407072,1.9094613,1.497226,1.7531482,1.9416809,3.1559753,0.0022882223,1.3064858,0.33920753,1.0141922,0.97016424,1.1838064,2.6754642,2.8930717,3.6603053,0.98958147,1.3006619,2.0523875,2.0367188,1.1812396,0.90409845,3.0902944,0.6672603,0.52885807,0.2301138,0.002816826,2.194652,1.6980791,1.322553,0.88993406,0.95714736,1.9817865,1.5987246
AgHgPd2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2854891,1.9322675,4.2712417,0.860298,3.1806152,1.7486935,0.7934398,1.6798148,4.315631,1.3906955,0.83193016,4.8894134,1.1308883,3.904758,2.680234,4.909028,0.44769597,3.0362797,0.89176214,0.7818467,4.7139606,0.91722125,2.4029157,1.7268881,1.4753727,2.2819579,4.050174,0.66280824,1.9794484,0.08494695,0.12199604,0.18026224,0.0,0.6143681,0.80179995,1.4760355,0.30814558,0.088549666,0.0,0.0,0.0,0.8266867,2.9469504,0.0,0.0,0.0,0.0,0.0,0.18290403,4.0250864,3.0049994,3.0849338,2.3494663,2.2482982,2.6570024,3.2920372,5.0158324,3.1749132,2.7497354,3.7965395,2.9768677,4.24887,3.49536,4.666439,1.4991844,2.90565,1.8538284,0.65411997,2.4798124,3.7621915,0.7892666,1.515519,0.9869087,1.0702621,2.7632062,1.424176,0.02796581,1.707833,1.8507688,0.9549261,0.3895472,0.6207975,1.4782711,0.9875958,1.8826599,2.4919322,2.2807493,1.6504819,1.0297822,2.4263947,1.139975
Al2CoIr.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7847068,1.3258426,3.2940323,4.4879875,0.7816399,3.621174,1.1614943,3.7035143,0.4137073,1.2799995,1.8011988,1.4197406,1.9024143,2.5994756,3.072711,1.2136443,1.410042,1.0553622,1.3232403,0.0,1.6216081,1.9483469,1.2227774,0.96795774,0.64152825,1.3156374,0.7738386,1.455856,1.4404528,0.8277771,0.0,0.48520535,0.0,0.0995647,0.63205457,1.512688,1.2928725,0.46989447,0.910567,0.85293853,0.91792804,1.2718538,1.5151882,0.0,0.0,0.0,0.0,0.0,0.0,3.0608106,1.7921809,2.297651,1.7021234,2.643505,2.6412828,2.8093076,2.4797568,0.8322114,1.9623983,2.9600582,3.8598871,1.1271259,2.4581056,3.7690895,1.5321206,1.5958804,1.1745126,1.2597092,1.1907432,2.7624962,2.058309,1.2676786,1.3011128,1.4586543,2.488247,0.61051744,1.6990703,1.4345473,0.34308124,0.56975365,0.5590941,0.40235522,0.66445285,0.5527662,2.806671,0.9892658,1.6027293,1.2261758,1.2016479,1.6381941,1.9424343
Al2CoRu.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0962296,0.8415983,3.1971216,4.4020343,1.6926534,3.5699506,2.3509557,3.6360688,1.7308303,0.66309893,2.1299605,1.9985335,1.491471,3.6946187,2.2544072,1.8006201,0.46612102,0.93158287,0.6091198,0.0,1.2659678,3.3199348,3.639147,1.014973,0.68166286,1.472069,0.88672346,3.144431,1.003039,1.9289441,0.8727995,0.0,0.0,1.6672997,0.4984883,1.6662709,1.4112236,0.03297782,1.8587353,1.136702,1.5782462,1.1524923,2.2681725,0.0,0.0,0.0,0.0,0.0,0.0,5.0834727,1.2655568,2.503599,1.765542,4.233994,2.2142613,4.5172086,2.755333,1.4412105,1.3747454,1.5813341,1.5581027,0.91511935,2.8070817,1.806137,1.4417461,1.1664,0.85257083,1.375674,1.3669602,1.2881405,2.2853327,2.2456417,0.81041926,0.80324745,0.5408495,1.553432,1.9394983,1.3865042,1.3526598,0.5651828,0.76766855,0.8882796,0.0,0.5783603,2.092835,0.3766378,1.6105146,0.6534663,1.297658,0.94816804,1.0272768
