filename,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97
Ac2HgGe.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49519044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033538,1.9419144,1.1667085,0.60215336,2.325332,0.95882094,0.72296894,0.44942713,0.46163675,0.4957378,0.67964184,0.3631999,0.20322436,0.0,0.0,0.0,1.3876934,0.1706417,0.7721736,0.0,0.0,0.0,0.0,0.0,0.0,0.22123122,0.0,0.0,0.0,0.0,0.0,0.0,4.5361595,4.3743463,4.6971197,4.6577334,3.4665313,4.501538,4.7242956,0.7881118,2.499675,0.9837712,1.6548803,2.7434344,1.4571427,2.2616508,1.2429554,1.214876,1.0825309,0.89933777,0.85820013,1.3096269,1.8729686,0.7047396,2.2442844,1.9237677,1.2457193,0.63822806,1.0503416,0.9681113,1.0120118,1.3890381,1.2219522,1.8817394,1.3619599,0.7642258,2.4100654,1.1699702,1.9124235,3.0920973,2.4021215,3.1629481,1.7828813,1.187488,2.039902,2.8897793,2.6128733,2.535629,1.971776,2.2213733,3.000607
Ac2SiAu.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69359356,0.0,0.0,0.0,0.0,0.0,0.0,0.7292173,0.96473855,1.6068821,1.8513062,2.8743238,2.5705752,1.9230602,0.90133697,0.11314383,0.0,0.0,0.0,0.0,0.0,0.2106804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43494838,0.0,0.0,0.0,0.0,0.0,0.0,3.7655354,3.345035,1.8509674,1.5003117,2.8385706,3.501735,4.3086333,0.71265054,2.1593266,1.2063795,0.8782519,0.9094104,0.62499917,1.6444235,0.8454728,1.4726268,1.5523863,0.85028464,0.7060809,1.1074321,1.348001,1.064934,1.1911634,1.4484073,1.6687171,1.1220111,0.7067356,0.9471941,1.343951,3.3942876,2.0017846,1.7419466,3.5629375,3.3850694,2.8278725,2.9021907,1.2206233,3.097293,3.3626902,1.2763791,1.3563468,2.871715,1.2361804,3.4987803,2.4962335,2.016914,3.4127321,3.2290528,2.9901807
AcAgAu2.png,0.0,0.0,0.080534875,0.99106,0.35553223,0.0,0.0,0.83216506,0.4298645,0.3226943,0.0,0.7668522,0.5687163,0.0,0.034740925,0.0,0.0,0.0,0.036507294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6051506,0.0,0.0,0.0,0.2756167,0.0,0.0,0.84816474,0.88017607,0.9439968,1.1116104,1.747256,1.103149,0.80905575,2.999501,2.370409,1.6550512,0.9415438,0.84363973,2.28004,3.099892,1.1364236,2.081994,1.5244833,2.4144015,2.0375872,1.4297345,1.8155832,1.1454154,2.8460894,2.698898,1.8675901,1.1712124,2.558698,2.315806,3.3323665,2.9456794,3.1754293,2.7538724,2.7917578,1.8208348,3.1782963,4.203631,2.920783,1.4987442,2.2661114,1.7531327,1.1717263,5.1859913,0.81788045,2.045354,0.8691468,0.95301366,1.1901462,2.1346622,1.5089066
AcCdRh2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3045201,0.079951264,0.73489475,0.1808835,1.1822815,1.8838573,1.1403847,0.0,0.0,0.36070973,1.922197,0.90915436,0.0,0.0,0.0,0.0,0.6822847,1.4915619,2.5783398,1.6008452,0.0,0.43039083,0.0,1.5698776,2.9845302,2.3705795,1.3120959,0.6312475,1.9838521,0.9291546,0.53538066,1.4362454,2.4542072,2.7726202,2.003895,0.0,0.4783088,2.2220206,1.4484944,0.25360903,0.0,0.0,2.6301255,0.5272458,3.1055899,1.5353127,0.7304879,1.7927196,2.1892917,0.4002436,2.240488,0.7115154,2.4571354,1.4175656,0.76863545,2.415913,0.70969665,0.8493982,0.8260908,0.69868803,1.1041224,1.4397764,0.5802554,4.3291507,3.326492,0.6948235,0.0,0.103569984,1.4764318,5.170661,1.4572881,2.3866367,1.1372524,0.0,0.44916373,0.45328212,2.1447713,0.48782417,1.0055292,0.747648,0.12443846,0.016400531,0.6260565,1.107918,0.69195044,0.3695525,0.51262563,0.95543534,0.8128709,0.6609113,0.8828533
AcHgRh2.png,0.0,0.0,0.8071519,0.9989034,1.028307,0.0,0.0,0.0,0.79039735,1.2664963,2.5562105,1.3066761,1.2644429,0.0,0.5853721,0.0,1.5729184,1.7214353,2.551502,0.4563408,0.0,0.0,0.0,0.0,0.69766164,0.0,0.0,0.0,0.0,0.0,0.7138411,1.8066854,2.603503,1.7375331,0.0,0.542475,0.0,0.0,0.0,0.0,0.0,0.39909858,1.8159448,1.03928,1.1267607,1.2836238,1.7430806,1.6736989,1.1373206,0.72863644,0.79718685,0.7235331,1.3638756,0.9638427,1.1154034,0.74953,3.9986637,1.678189,0.52013844,0.23291746,1.1819651,0.42486763,4.0325413,2.2069983,2.009269,1.1161709,0.58748317,0.73211426,2.0119522,2.8566062,0.9845998,1.2711726,0.7598056,0.66936016,1.0099719,1.2878518,1.0699539,2.765379,3.2798443,1.5315963,0.61282253,0.9665563,1.6568719,4.3043947,1.0477672,1.6519642,1.939014,1.5240998,0.78570527,0.79199725,1.5149305,0.64900863,1.2263066,1.3510876,1.740418,1.3836021,1.0029209,1.1699619
AcSnPd2.png,0.19641317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2298789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4608142,0.0,0.90795183,0.87610346,1.7248806,0.42574397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6562254,2.8853087,1.8685194,1.0401888,0.754204,0.9929365,1.1815467,1.9393423,0.9802406,1.7056656,2.2031987,3.9534578,3.434465,1.6362445,2.0963256,3.3896039,2.5338922,1.8180282,1.8681452,1.7540338,2.6631036,0.55777,1.9408073,1.4569758,4.531058,4.0420413,2.0095372,0.6800439,4.6377196,2.2031012,2.2516265,0.7446782,3.3345764,1.4332957,4.009195,1.1767164,2.5635788,1.7357659,1.3763123,0.5341015,1.270905,3.5338483,0.8539663,0.91472983,0.9244167,0.7406219,0.9272057,1.028294,0.7973687
AcTlRh2.png,0.0,0.0,0.34064978,0.0,0.0,0.0,0.0,1.2011269,0.0,0.0,0.0,0.0,0.7206253,1.016236,0.0,0.0,0.0,0.35499942,0.67413336,0.0,0.0,0.0,0.0,0.0,0.05439887,0.6381212,0.0,0.0,1.2970682,0.30312884,1.1959417,2.8435924,2.1852374,1.6045339,0.3099639,0.19209507,1.2768369,1.6012945,1.8425692,2.6610813,1.7911413,0.7112459,2.870389,1.8851943,1.4196415,0.7688387,0.24737369,0.5383038,0.96815646,4.262393,1.2027329,1.51598,1.1044354,0.98760647,1.340303,3.5444143,0.7434821,1.4768109,1.056977,1.8696493,2.3282619,0.8737966,1.8962363,1.0597098,1.9050916,1.8860438,1.7686732,2.119515,1.7991455,0.7928311,4.02874,3.2695377,2.009207,1.5391824,0.22101064,1.6123712,4.6788034,0.30709326,0.93180126,0.9410611,0.17838295,0.82581615,1.047852,1.4036686,0.74405265,0.006850088,0.42060563,0.19693626,0.2375026,0.8869178,1.904049,0.28940725,0.9861449,0.7932157,0.817861,0.69062304,0.70994395,1.0392455
AgHgPd2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22431529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8309831,1.1318088,1.5957912,1.5237973,0.9700392,0.6188307,2.593042,1.393089,1.1383905,1.562458,1.6699564,1.8845454,1.5735505,1.5905437,1.7902939,2.2021418,1.5516044,1.3286761,1.5796484,0.53878874,1.3643591,1.709028,2.187242,0.836391,2.1335528,1.9413733,1.3178867,3.8105197,4.108131,3.351612,2.5478492,2.937015,3.1354418,4.405704,4.7435293,4.479543,2.575026,3.727965,1.9701345,2.4077177,5.641865,1.3097137,3.809604,1.9119645,1.7848065,1.5546826,2.236826,2.8281176,0.81988823,0.05917697,0.89619464,0.7025377,0.8723928,0.93311435,0.9672098,0.48452806,0.6260476,0.36445037,0.17531455,0.26749665,0.48212045,0.9961419,0.2889839,0.51203805,0.69434756,0.8000054,0.6056062,0.674552,1.1292398
Al2CoIr.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590866,0.0,0.0,0.0,0.0,0.45822394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2935367,0.44149843,1.1357735,1.1057225,1.3701553,0.98111576,0.30696613,1.5971128,1.6584375,1.868037,2.4574332,2.8323715,2.630906,1.6738253,0.76583135,1.6748214,1.8709043,2.0301206,1.1868278,0.3396042,0.20649669,2.822215,1.7542531,1.233107,0.74512583,1.8518401,2.6241884,1.4662734,1.174053,0.6380663,2.8427796,2.9713144,0.47769272,2.2779312,0.63090533,2.817891,1.4357128,1.3880765,2.2569711,2.340535,1.5782509,3.1156707,2.14719,1.6555688,1.9045057,2.4467068,3.281392,1.3213298,2.1284354,1.567729,2.4133217,1.6009141,0.98718894,0.2639128,0.9200931,3.0151222,0.4836296,0.6482223,0.5620182,0.26603186,0.33901757,0.7252272,1.4806932,0.54558,0.0,0.3127175,0.08214974,0.37525007,0.4958851,0.78386045,0.25528413,0.9271686,0.7550458,0.56102884,0.16931652,0.62535435,1.5198961
Al2CoRu.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9797014,0.23660624,0.0,0.0,0.0,0.0,0.0,0.0,0.2811456,0.0,0.0,0.0,0.0,0.16756044,1.8166897,3.5361462,3.0490375,1.2661844,0.0,2.1685243,1.0797966,2.0201473,2.3296425,2.3745735,2.3417692,1.1975205,0.50595284,2.1873076,2.7209988,2.3270411,2.0706673,1.839119,1.2953782,1.508494,0.54880947,0.26361167,0.8152385,0.9778639,0.29765612,0.51703405,2.8294344,0.2094966,2.7325115,2.984024,0.42192978,1.9690151,2.0780997,4.3886094,2.0875998,0.48979157,2.3146303,2.7035499,1.4466989,4.6553197,1.3864949,1.6356099,0.73221576,0.9528634,0.9941092,1.2225325,1.8408024,2.9684427,1.5187893,0.12558451,0.0,0.4517603,1.626869,3.1035674,0.071042985,1.7764614,0.0,0.0,0.0012870692,0.532429,2.3831432,0.63566846,0.0,0.4651702,0.4976695,0.4173262,0.59278184,1.1145023,0.65511584,0.87305087,0.579551,0.53153473,0.74982494,0.765555,0.9351429
