filename,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97
Ac2HgGe.png,0.012488961,0.0,0.0,0.0,0.0,0.0,0.0,0.065778345,0.0,0.34152856,1.2720072,1.8939581,0.2609318,0.00507915,2.6724946,1.7219226,0.20261797,0.0,0.0,0.7369447,1.4323933,0.53617823,1.6920896,2.3697033,1.7379773,2.5763261,2.0788658,0.26581186,3.5425012,0.0,0.6532757,2.4599643,2.3082805,1.1588585,2.817254,1.7865728,1.5616572,1.1948855,0.30096555,0.3651516,2.9032972,0.24383569,2.5535567,1.450425,1.1801307,2.2611318,1.5253992,1.1156874,1.9768089,0.18571313,0.18571313,0.243202,0.09409637,0.077833064,0.2438529,0.23257686,0.71476406,0.0,0.11518102,0.17651771,0.23848772,0.19336577,0.18291323,1.2085277,0.37390065,1.3567051,1.5077002,1.9195215,0.39973637,0.11168421,3.5172625,1.3261685,1.8094207,1.0854251,0.33713096,1.3377832,2.0770636,1.069617,0.57475877,0.41119018,1.6843861,3.2796452,1.8531469,1.0284507,2.446235,0.33724874,0.7862813,1.3161906,2.6179202,0.45327944,1.3773663,1.5559806,0.99919724,0.7689139,1.656359,0.27699634,1.7622851,1.2934859
Ac2SiAu.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1398613,1.7104466,2.63448,2.2655041,1.3606241,1.4234788,0.0,2.7162485,2.042613,0.6335056,2.585843,1.7611866,0.74582857,1.6122109,2.9593658,0.36882123,1.6739292,2.0722952,2.0973942,1.2927394,1.1552007,2.58839,1.0373622,1.5480795,0.16663414,0.0,2.1867032,2.5660653,2.0144594,0.8347844,1.2649096,1.059093,0.22086178,0.7229365,1.4030609,1.5484002,1.6707263,0.9855446,0.5681085,2.353844,1.6847074,1.0177262,0.24124515,0.035250235,0.0,0.0,0.0,0.100674175,0.24712664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0911174,1.358731,2.927038,3.0034008,1.0847361,2.0498936,1.4421539,2.427833,1.4599907,1.1905566,1.0630426,0.46567214,0.0,2.4026465,0.7194403,2.3694034,2.0031228,1.4228734,2.25667,3.0652652,1.7553825,0.6367477,0.0,0.94017744,0.7794235,0.0,0.0,0.0,0.30499184,1.3153728,0.5584016,0.829528,3.324379,2.0559726,0.3119468
AcAgAu2.png,0.26617658,0.0,0.0,0.0,0.0,0.0,0.0,3.8799095,3.7454822,3.0367978,3.3649387,3.6699452,2.3531175,4.137617,1.5105044,1.981379,1.2521261,1.265484,1.854708,2.0201395,1.9462662,0.9891839,1.6628933,1.906837,1.4988259,1.0835623,0.73853904,1.343857,2.3887382,1.276484,0.18003093,0.79859155,1.0784743,2.373594,2.462192,1.0024942,0.0,0.12814993,0.0,0.44835413,0.22316691,0.19588965,0.27376357,2.0400703,1.0339367,1.5093048,1.5643634,1.2276088,0.49871886,0.09977509,0.0,0.0,0.0,0.0,0.0,0.0,3.2814894,0.0,3.4666038,0.0,0.0,3.3127139,1.3817139,0.87170565,0.44133475,0.36718285,1.4459174,2.3945181,0.1809928,0.4560611,2.9508755,0.6644468,1.9999378,0.16210483,0.48717976,2.0919838,1.2167088,1.5238466,0.22175042,0.8142505,1.401089,1.7579846,0.97158617,1.3538231,0.42769933,0.71523285,1.0612874,1.0101124,0.0,0.68650323,0.18998756,0.9361166,0.5404935,2.900124,0.7790411,0.44615164,3.1641,0.11848469
AcCdRh2.png,0.21607637,0.0,0.0,0.0,0.0,0.0,0.0,2.2602403,2.7713451,2.3794568,3.9800735,3.2931948,2.9193418,2.6280603,2.339497,1.2806652,0.23711163,0.35163933,0.2702594,3.462287,1.3691394,2.212872,1.7099264,1.6189448,0.41628507,0.74348795,0.49144018,1.5735481,0.73243034,2.4367025,1.356705,1.8835012,2.5072405,0.46056002,0.585245,0.0,0.0,1.6114504,0.15026087,0.0,0.9565186,0.0,3.1911044,3.2729566,0.0,2.6506112,3.32115,2.8415103,3.5200808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9489796,0.21079025,0.9571151,1.2366792,0.0,0.861087,1.6796858,1.2089336,1.2991569,0.37697536,0.43427682,1.5883199,0.7350893,2.4582434,2.1116548,1.2024028,2.9660978,0.08066662,1.5078924,2.6152036,0.93080604,0.69509006,1.8257341,2.1734867,0.37334454,0.34570986,0.60692036,2.5759869,0.0,0.0,0.29854274,0.0,1.032982,0.49584353,1.3146684,1.497749,3.4732661,3.1357832,0.35256872,0.91046745,1.0167518
AcHgRh2.png,0.40592307,0.0,0.0,0.0,0.0,0.0,0.0,4.545317,3.664178,5.776207,2.2798712,5.260894,4.657378,4.819526,0.0,3.1233637,1.8992305,1.9685833,0.20531271,1.8019232,0.61525095,1.2716173,0.92482215,0.18728554,2.1339796,2.957562,0.45628563,0.02347447,3.0520296,1.1971871,0.9071031,0.832479,0.847322,2.2559266,2.3807688,0.3446747,1.0991722,0.6863107,0.86728585,1.1405325,0.0,0.0,1.3106756,1.5842552,2.3355205,0.93410003,0.0,4.043028,0.6258666,0.22936407,0.0,0.0,0.0,0.0,0.0,0.0,2.1958797,1.1175035,0.9400674,0.0,0.88548803,0.2900759,1.4780749,1.3515537,0.0,1.0001945,0.5900322,0.7488087,0.39773297,0.0,2.2773104,0.34503925,0.46911725,1.0745989,2.2150197,0.0,0.90683764,0.69099057,1.3723357,1.968317,0.72584176,1.0637037,1.933056,0.705975,0.43561018,0.0,0.0,0.900778,0.0,0.0,0.0,3.3078449,2.2219796,1.6526341,3.4031827,3.465374,3.8635216,2.9733067
AcSnPd2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1079226,2.0586822,3.3356297,2.7082987,3.9838781,2.992463,3.6244626,0.0,3.3551307,0.77601075,1.9148533,0.14102629,0.24104415,1.4547921,2.0206223,1.1734825,1.1748853,2.029466,1.4394083,1.8760254,1.255284,2.5001228,1.0936636,1.319857,0.0,1.0252347,2.1605947,2.1845126,0.051799685,0.4557827,0.46955633,0.4540678,0.0,0.0,0.0,2.3899784,0.65434647,2.4582307,1.8530492,3.415999,0.37616995,2.976258,0.25824437,0.0,0.0,0.0,0.0,0.0,0.0,0.18136582,0.0,0.0,0.028738767,2.3252573,0.9085447,0.0,2.4941082,2.44382,0.5129489,0.4599737,0.009315737,0.0,3.071075,2.0194151,0.061078474,0.13135627,1.9096482,2.4836407,0.5505183,0.6896347,1.968789,0.49816242,1.1394837,1.0305527,1.1466582,0.7227526,1.7408304,0.7415855,0.60014176,1.4422429,1.5004735,0.35785374,0.0,0.0,0.2711097,0.4966209,0.7018145,0.5085818,0.967656,0.4899524,0.10609305
AcTlRh2.png,0.6392084,0.0,0.0,0.0,0.0,0.0,0.0,0.35077763,3.2118092,3.3193226,3.8025966,3.5521128,3.979711,0.0,2.5940692,0.99406075,0.41021886,1.2169473,0.99379516,2.2568164,2.0794115,2.0128493,2.0008583,2.6461413,0.9658487,0.53252965,1.602204,1.9747229,0.086162776,0.0,0.0,0.89209795,2.844212,0.37291822,0.0,3.1924303,0.16888481,0.0,0.0,0.0,0.0,0.7084056,0.9927668,3.4935324,4.134258,2.3949485,3.443405,4.3264318,0.10588631,0.2706625,0.0,0.0,0.0,0.0,0.0,0.07951075,0.14881453,0.00986889,0.69893897,1.1173787,1.0680791,0.0,0.0,3.2632878,1.1026914,2.1219897,1.245867,0.0,1.6312652,0.8775172,2.2428415,1.447808,0.74756134,0.53781444,1.1231557,0.33063653,1.8644729,0.51000166,0.0,0.6892782,0.671361,2.1185572,0.16793026,0.42405304,0.23978566,0.0,1.82221,0.0,0.0,0.24827743,0.0,1.0239377,2.7844536,2.4924018,2.1688774,1.1526424,2.4698908,1.730624
AgHgPd2.png,0.07277283,0.0,0.0,0.0,0.0,0.0,0.0,2.69044,2.0362995,1.5415907,5.0936623,1.8066132,3.4526472,2.5285962,0.69133323,0.39496845,1.9053565,0.5087065,0.510808,1.2640513,1.0753808,0.0,1.1996921,1.4299583,0.0,1.7006471,0.80203456,0.0,2.2308497,0.014372408,0.06477974,1.8237423,0.0,0.0,3.0630708,1.8200521,1.7077785,0.5740925,0.0,0.0,0.0,0.0,3.3403864,3.790698,3.9054146,3.5204582,3.8549972,3.2398095,2.3544734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.470065,1.6986306,0.27367166,0.92094684,0.46877846,0.0,2.035595,0.45794278,1.1982526,0.2617423,0.90608424,0.23862013,1.2290304,0.23054475,0.5557774,0.36107844,0.11233082,0.8439895,0.3552729,0.48896074,0.0,0.0,0.0,0.46718174,0.25262585,0.1230609,0.39942795,0.064005286,1.8457959,2.3334055,0.79256856,0.0,0.0,0.0,1.4747847,0.89529014,2.7329924,4.1700177,3.1474252,1.5103279,4.4106345,1.6579423
Al2CoIr.png,0.42078012,0.0,0.0,0.0,0.0,0.0,0.0,3.1735687,4.007784,1.8003819,2.2507918,4.419456,0.2828918,4.224603,0.94060814,1.8693609,0.84515625,1.0972571,1.0436724,2.139304,1.2435689,0.0,2.3694706,1.3182925,1.1567183,1.1311764,1.4653766,0.0,2.330354,0.25988004,0.82154125,0.38566568,0.0,1.2768211,1.4240849,2.7862034,0.7569402,0.0,0.0,0.0,0.0,0.14558849,2.1407177,3.5387263,3.412606,3.8039176,3.7212956,3.1288397,1.6297599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1614023,0.0,0.045281135,0.0,2.00815,0.54050994,1.024265,0.3380866,0.42563465,0.6730182,1.6889064,2.2059155,0.29905355,0.0,1.7249086,2.08865,1.029808,0.6703721,0.18686254,0.0,0.7932738,0.19442677,0.071474954,0.47591084,0.053897273,0.3846493,0.33258417,0.10619248,1.1410401,0.0,0.0,0.0,0.0,0.33282375,0.0,3.265739,1.4744072,2.5967307,2.2609844,2.4454648,1.874368,2.984852
Al2CoRu.png,0.53068435,0.0,0.0,0.0,0.0,0.0,0.0,1.5520351,5.078689,1.8528812,1.7780695,3.3887973,3.5750263,2.5116327,0.28717697,1.6054931,1.4708991,0.5525367,0.7682141,2.1457527,0.14916125,2.636837,2.1236694,0.8698274,0.62477934,0.3391561,0.9154335,1.3420413,0.0,0.0,3.1718004,0.6843653,1.6956502,1.3889505,0.0,3.2302861,0.06917608,0.0,0.0,0.0,0.0,0.5494843,2.814581,3.690957,3.6392162,2.183767,3.0216224,3.3084955,2.7367659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5101542,0.53932476,0.009889518,0.034953203,3.2243748,0.89603627,1.8255584,0.12863332,0.16082996,0.15488154,0.17759915,0.4563378,0.092301324,0.16192514,0.6229829,0.9411699,0.94628495,1.6830432,0.48530465,1.7166387,0.37227502,0.3601288,0.18820916,0.07629689,0.37173086,0.54712045,0.23522514,0.30950075,1.0445263,0.0,0.15535414,0.09723228,0.5558535,0.0,0.0,1.9336172,0.49542543,2.6746562,0.5904625,2.650828,0.86420596,1.2810587
